full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,fp_total_points,vols,games,wk_mean,wk_std,boom_rate,bust_rate,consistency,is_rookie,draft_pick,availability,floor,ceiling,p10,p90,P_pos1,P_pos2,P_pos3,p_elite,p_startable,p_bust,floor_healthy,ceiling_healthy,xppg,xppg_diff,switched_team,regression
Woody Marks,RB,HOU,25.0,8.0,Active,1.0,12474,,,b900661b-b5df-47c8-819d-bb13b106a60b,00-0040583,,,,,,,,,,0.0,0.0,703.0,2.0,196.0,24.0,208.0,3.0,36.0,,,0.515,0.0650994575045208,142.8,142.8,132.0,9.0,4 out of 5 stars,124.4,124.82,28.525878537882157,129.3771388305109,153.34587853788216,-78.9761141429343,16.0,9.06875,6.934524136521554,0.0625,0.3125,0.7646615174661948,False,,0.8870588235294118,93.50941380787908,163.2086775904775,73.96255792344732,186.97511078126465,0.0018,0.0279,0.16785,0.0,0.0849,0.9151,99.08359035573972,156.34330411257807,11.090555555555556,-1.8738888888888887,False,Buy-low
Cody Schrader,RB,DEN,26.0,10.0,Active,2.0,11644,,,70c949c0-057f-11ef-ae83-716cc96c95b8,00-0039703,0.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,,,,,,,,,,0.03,0.0018484288354898,0.0,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
JuJu Smith-Schuster,WR,NYG,29.0,8.0,Active,9.0,4040,3120348.0,30175.0,9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9,00-0033857,0.0,0.0,0.0,0.0,0.0,18.0,231.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,33.0,345.0,1.0,45.0,0.4664285714285714,0.0454545454545454,0.5723529411764706,0.081967213114754,169.9,169.9,469.0,15.0,4 out of 5 stars,3.0,3.24,0.4187977371212599,3.65879773712126,3.65879773712126,-207.5050575893685,28.0,4.521428571428571,4.79330993216797,0.0357142857142857,0.7142857142857143,1.0601317385521578,False,,0.8268235294117646,2.336885651696363,4.794614798277055,1.7393477562774866,5.6608049121401685,0.0,0.0,0.0,0.0,0.0,1.0,2.6470165338026423,4.558113808076452,4.248666666666667,0.35799999999999965,True,Sustainable
Skylar Thompson,QB,BAL,29.0,13.0,Active,4.0,8206,,,5ba2c367-a293-4d83-9268-a0e392ebca1a,00-0037327,187.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.2933333333333333,,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
British Brooks,RB,HOU,26.0,8.0,Active,2.0,12171,,,2ef88b80-07cf-11ef-96cf-876a6c13e638,00-0039603,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,17.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0666666666666666,0.0,170.0,170.0,,,,2.4,2.4000000000000004,0.6457541890664715,3.045754189066472,3.045754189066472,-205.3074987843787,10.0,0.8,1.9882991056008987,0.0,0.9,2.4853738820011233,False,,,1.3849977677034333,4.278933251216368,0.9658952548628004,5.680817389924697,0.0,0.0,0.0,0.0,0.0,1.0,1.5402782157253878,4.243265353830367,,,False,
Tyreek Hill,WR,,31.0,,Active,10.0,3321,3116406.0,29399.0,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,00-0033040,0.0,0.0,53.0,0.0,8.0,81.0,959.0,6.0,122.0,0.0,0.0,0.0,0.0,0.0,21.0,265.0,1.0,29.0,0.7988235294117647,0.2147887323943662,0.6849999999999999,0.0627705627705627,168.1,168.1,229.0,11.0,-,,,,,,,21.0,12.938095238095238,6.86596505893208,0.1428571428571428,0.1428571428571428,0.5306781974146988,False,,0.7732941176470588,,,,,,,,,,,,,13.065714285714286,-0.12761904761904752,True,Sustainable
Tim Jones,WR,JAX,28.0,7.0,Active,5.0,8013,,,b4dadef6-a938-4b34-b83c-b64d4a297e02,00-0036497,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.1641176470588235,0.0095785440613026,0.095,0.0018281535648994,170.0,170.0,,,,,,,,,,10.0,0.96,1.266842093115353,0.0,1.0,1.319627180328493,False,,,,,,,,,,,,,,,,,False,
Isaiah Neyor,WR,GB,25.0,11.0,Active,1.0,13074,,,bf89ef00-2573-11f0-9c8e-d9b9894b443c,00-0040558,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
,DEF,LAC,,7.0,,,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Peyton Hendershot,TE,,25.0,,Active,3.0,8197,,,944893b0-d30e-11ec-8b77-45b1765fd110,00-0037569,0.0,0.0,0.0,0.0,0.0,5.0,51.0,0.0,5.0,,,,,,,,,,0.1971428571428571,0.0087412587412587,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Mike Evans,WR,SF,32.0,8.0,Active,12.0,2216,16737.0,27535.0,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,00-0031408,0.0,0.0,0.0,0.0,0.0,74.0,1004.0,11.0,110.0,0.0,0.0,0.0,0.0,0.0,30.0,368.0,3.0,62.0,0.7157142857142856,0.1953818827708703,0.65625,0.1146025878003696,81.7,81.7,50.0,5.0,2 out of 5 stars,196.5,196.37,21.12909241892599,218.7894445229543,217.499092418926,7.625589196464546,22.0,14.78181818181818,9.157335668020286,0.2727272727272727,0.1818181818181818,0.6194999529411018,False,,0.7818235294117646,139.8958007038367,288.5104267604608,100.70197616570238,331.15931631644173,0.18435,0.20175,0.17025,0.03155,0.47445,0.52555,172.39123177696464,261.47146115119926,15.34086956521739,-0.23652173913043484,True,Sustainable
Tutu Atwell,WR,MIA,26.0,6.0,Active,5.0,7562,,,7dc49535-f9dd-44b0-94f2-08ac6470130b,00-0036849,0.0,0.0,7.0,0.0,2.0,42.0,562.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,1.0,15.0,0.39,0.1146025878003696,0.279,0.0258175559380378,169.9,169.9,375.0,14.0,3 out of 5 stars,53.2,53.14,6.594953395371293,59.73495339537129,59.73495339537129,-151.42890193111847,23.0,5.656521739130435,4.839686887595154,0.0,0.6086956521739131,0.8555941461544085,False,,0.8032941176470588,38.09945478323774,78.86185155419372,27.68097849735361,92.0092725032278,0.0,5e-05,0.00015,0.0,0.0001,0.9999,44.91190132943028,73.68587896680282,5.705416666666667,-0.16791666666666671,True,Sustainable
Tyler Allgeier,RB,ARI,26.0,14.0,Active,4.0,8132,,,f4529909-1a02-4f4b-a1f3-315cad100683,00-0037263,0.0,0.0,644.0,3.0,137.0,13.0,88.0,0.0,13.0,0.0,0.0,514.0,8.0,143.0,14.0,96.0,0.0,16.0,0.2494117647058823,0.0241187384044526,0.3023529411764706,0.0308285163776493,166.0,166.0,130.0,9.0,2 out of 5 stars,95.5,95.85,21.54474359458942,103.89159233605682,117.3947435945894,-104.46166063738838,34.0,6.682352941176471,4.814402042120382,0.0,0.5588235294117647,0.7204650943313952,False,,0.944,78.68711773235555,130.47562030618772,64.00690111237294,147.33324049934103,5e-05,0.00335,0.04695,0.0,0.0129,0.9871,80.3672191937315,125.67462007025688,6.661764705882353,0.07941176470588207,True,Sustainable
Jimmy Horn,WR,CAR,23.0,5.0,Active,1.0,12523,,,f15872a6-7bc1-41e4-a2cd-0a2fbc432bf7,00-0040218,,,,,,,,,,0.0,0.0,69.0,0.0,8.0,11.0,108.0,0.0,15.0,,,0.1923076923076923,0.03125,170.0,170.0,,,,3.0,3.0700000000000003,0.6679617570649474,3.737961757064948,3.737961757064948,-207.42589356942483,10.0,2.87,1.733365384319058,0.0,0.9,0.6039600642226682,False,,,2.846372941169442,4.637771318618686,2.33473005037134,5.230012479250469,0.0,0.0,0.0,0.0,0.0,1.0,2.9315740384059836,4.459234855354424,2.727272727272727,-0.11818181818181817,False,Sustainable
Julius Chestnut,RB,TEN,25.0,9.0,Active,4.0,8254,,,873860f0-cca2-11ec-9e80-cff885fdbae7,00-0037594,0.0,0.0,102.0,0.0,22.0,2.0,11.0,0.0,3.0,0.0,0.0,40.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0711764705882352,0.0059171597633136,0.0388235294117647,0.0037735849056603,170.0,170.0,,,,,,,,,,28.0,0.6178571428571429,1.0467068539449038,0.0,1.0,1.694092017945509,False,,0.6851764705882353,,,,,,,,,,,,,1.8599999999999999,-0.6242857142857141,False,Sustainable
Nikola Kalinic,TE,CHI,29.0,10.0,Active,4.0,8107,,,6aed0540-7ec8-11ec-8905-19cf1c3e187f,00-0037031,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
RJ Harvey,RB,DEN,25.0,10.0,Active,1.0,12489,,,fc6dbb83-b2b1-4962-b793-e79b2378b525,00-0040730,,,,,,,,,,0.0,0.0,540.0,7.0,146.0,47.0,356.0,5.0,58.0,,,0.4211764705882353,0.0993150684931506,115.1,115.1,79.0,7.0,2 out of 5 stars,179.2,178.88000000000002,34.438174041957964,193.7727532428318,213.318174041958,-14.580499730613385,17.0,12.270588235294118,7.644341428949453,0.2352941176470588,0.2941176470588235,0.622980845120521,False,,0.9066666666666666,146.17696545108822,241.5892098269159,118.79180749949133,273.3615879423066,0.04935,0.2356,0.409,0.00185,0.49565,0.50435,152.0838320524086,232.11699099765545,11.368421052631579,0.6368421052631579,False,Sustainable
Bailey Zappe,QB,NYJ,27.0,13.0,Active,4.0,8157,,,14926860-abef-45a9-b8f6-e66103ca6029,00-0038108,170.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.9,,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Velus Jones,WR,SEA,29.0,11.0,Active,4.0,8223,,,318b263d-8910-4e46-afe3-5860092ab260,00-0037745,0.0,0.0,11.0,0.0,3.0,1.0,8.0,0.0,1.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0433333333333333,0.0019011406844106,0.01875,0.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Hunter Long,TE,JAX,27.0,7.0,Active,5.0,7535,,,ebc576d0-a98b-4f82-aaf9-901a3911487d,00-0037004,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,85.0,2.0,17.0,0.2623529411764705,0.0166358595194085,0.3988888888888888,0.0310786106032906,170.0,170.0,,,,15.5,15.45,1.645365614441617,17.095365614441615,17.095365614441615,-159.5769471726914,18.0,2.5277777777777777,2.988173858150819,0.0,0.8888888888888888,1.1821347131146098,False,,,11.29508225975932,22.31797042451141,8.825224333973729,26.40447643121314,0.0,0.0,0.0,0.0,0.0,1.0,11.913110960711702,21.620503354488424,3.3006666666666664,-0.11399999999999988,False,Sustainable
Savion Williams,WR,GB,24.0,11.0,Active,1.0,12482,,,06fb642c-b10b-4b23-966a-13668a7c4426,00-0040009,,,,,,,,,,0.0,0.0,37.0,0.0,11.0,10.0,78.0,1.0,10.0,,,0.1149999999999999,0.0217391304347826,170.1,170.1,399.0,14.0,5 out of 5 stars,69.0,69.0,8.902052923074713,77.9020529230747,77.9020529230747,-133.26180240341506,12.0,2.291666666666667,2.5032554561586156,0.0,0.9166666666666666,1.0923296535964866,False,,,53.299894497039666,100.75235145777464,41.3424371047,117.92773851368032,0.0,0.00045,0.00225,0.0,0.00125,0.99875,56.13597187296524,97.93192453260852,2.098181818181818,0.2200000000000002,False,Sustainable
Owen Wright,RB,,27.0,,Active,3.0,11384,,,53cbf000-f01f-11ed-97df-a94b89ac5704,00-0038458,,,,,,,,,,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0333333333333333,0.0,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Bryce Oliver,WR,TEN,26.0,9.0,Active,2.0,11959,,,e88c3c70-06fa-11ef-92ba-0de371d8ef1a,00-0039650,0.0,0.0,0.0,0.0,0.0,6.0,95.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.101,0.0177514792899408,0.1733333333333333,0.0018867924528301,170.0,170.0,,,,,,,,,,10.0,1.73,1.7172652678022695,0.0,1.0,0.9926388831226992,False,,,,,,,,,,,,,,,,,False,
Seth McGowan,RB,IND,24.0,13.0,Active,0.0,13424,,,17deebdc-0ec2-4f3f-9584-d21b01743265,MCG547540,,,,,,,,,,,,,,,,,,,,,,,170.2,170.2,277.0,12.0,4 out of 5 stars,23.2,23.4,4.542711119008452,27.94271111900845,27.94271111900845,-180.41054185443676,,,,,,,True,237.0,,15.55187493175777,35.00011944365472,11.593391151647008,42.4589413886416,0.0,0.0,0.0,0.0,0.0,1.0,17.078988260186176,33.802174551149626,,,False,
Deven Thompkins,WR,BUF,26.0,7.0,Active,4.0,8253,,,4c6f79d0-d3dd-11ec-8afa-57d9afd0ecba,00-0037487,0.0,0.0,7.0,0.0,2.0,4.0,20.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,3.0,27.0,0.0,3.0,0.1157142857142857,0.0077220077220077,0.0471428571428571,0.0057803468208092,170.0,170.0,,,,,,,,,,12.0,1.075,1.7415379827768749,0.0,1.0,1.6200353328156971,False,,0.7091764705882353,,,,,,,,,,,,,,,True,
Irv Charles,WR,SEA,29.0,11.0,Active,4.0,8861,,,f8578e10-d3bd-11ec-96a0-c3471a31202c,00-0037156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.013076923076923,0.0016977928692699,,,170.0,170.0,,,,,,,,,,8.0,0.0,0.0,0.0,1.0,,False,,,,,,,,,,,,,,,,,True,
Tim Patrick,WR,NYJ,32.0,13.0,Active,9.0,4351,3134353.0,30511.0,2a443351-5e63-4a49-819e-912b51a745f2,00-0033375,0.0,0.0,0.0,0.0,0.0,33.0,394.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,15.0,187.0,3.0,24.0,0.591875,0.0842911877394636,0.3175,0.0438756855575868,169.9,169.9,,,,,,,,,,28.0,5.075,5.81273346803123,0.0357142857142857,0.6785714285714286,1.1453662005972869,False,,0.826764705882353,,,,,,,,,,,,,5.085666666666667,-0.17566666666666642,True,Sustainable
Eli Pancol,WR,IND,26.0,13.0,Active,1.0,12909,,,2b89f6e0-249e-11f0-8ecb-33c8d222dbba,00-0040337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Cole Payton,QB,PHI,23.0,10.0,Active,0.0,13335,,,f6d960ab-1601-417a-8a35-39e3a75c29a5,PAY546690,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,9.2,11.2,0.647308576739876,11.847308576739875,11.847308576739875,-350.78646191769934,,,,,,,True,178.0,,6.9149484793402225,14.68366008877302,5.3122351219205886,17.685660143147068,0.0,0.0,0.0026,0.0,0.0,1.0,7.198131254986974,14.296137449840808,,,False,
Jamison Crowder,WR,,31.0,,Active,10.0,2410,2576716.0,28493.0,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,00-0031941,0.0,0.0,0.0,0.0,0.0,9.0,72.0,2.0,13.0,,,,,,,,,,0.28,0.0257936507936507,,,170.0,170.0,,,,,,,,,,,,,,,,True,,0.7388235294117647,,,,,,,,,,,,,,,False,
Evan Hull,RB,HOU,25.0,8.0,Active,3.0,9220,,,20d82a85-0128-499a-9330-2906af3cbb09,00-0038397,,,,,,,,,,0.0,0.0,48.0,0.0,19.0,1.0,6.0,0.0,1.0,0.02,,0.1916666666666666,0.0017699115044247,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Tony Jones,RB,,27.0,,Active,5.0,6984,4046676.0,33114.0,83d4c4c3-3c40-49b1-8b86-25d256a0b5ad,00-0035860,0.0,0.0,55.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.08,0.0,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Ben Sinnott,TE,WAS,24.0,7.0,Active,2.0,11596,,,b5c717af-9116-483c-9ab3-c9db0a988ab8,00-0039912,0.0,0.0,0.0,0.0,0.0,5.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,114.0,1.0,13.0,0.2664705882352941,0.0099206349206349,0.360625,0.0300925925925925,170.0,170.0,394.0,14.0,1 out of 5 stars,31.7,31.83,3.70481487430484,35.534814874304836,35.534814874304836,-141.1374979128282,16.0,2.6375,2.667302007647428,0.0,0.75,1.0112993393923897,False,,,24.5588887165212,45.862928491784025,19.377841081965837,53.27797213605148,0.0,0.0,0.00285,0.0,0.0,1.0,25.887643271924706,44.190002996869815,2.4692307692307693,1.0307692307692307,False,Sustainable
Derrick Henry,RB,BAL,32.0,13.0,Active,10.0,3198,3043078.0,29279.0,87c481c7-7414-43cc-82df-19ca0c2ae22e,00-0032764,0.0,0.0,1921.0,16.0,325.0,19.0,193.0,2.0,22.0,0.0,0.0,1595.0,16.0,307.0,15.0,150.0,0.0,21.0,0.5741176470588235,0.0481400437636761,0.5452941176470588,0.0515970515970515,18.6,18.6,37.0,5.0,3 out of 5 stars,272.9,273.02000000000004,55.990488565672365,306.8249963142108,329.0104885656724,98.4717433407656,34.0,18.35,9.215508996284798,0.3823529411764705,0.0294117647058823,0.5022075747294168,False,,0.7939999999999999,201.41591371286867,395.62868676537545,146.72008056189117,455.09159853760946,0.4753,0.27285,0.12605,0.12565,0.8217,0.1783,244.6631409291746,363.2867339258263,15.017222222222223,3.341111111111111,False,Sustainable
Cam Ward,QB,TEN,24.0,9.0,Active,1.0,12522,,,3c76cab3-3df2-43dd-acaa-57e055bd32d0,00-0040676,,,,,,,,,,3169.0,15.0,159.0,2.0,39.0,0.0,0.0,0.0,0.0,,,0.946470588235294,,167.9,167.9,142.0,9.0,3 out of 5 stars,232.2,261.262,15.87495596332964,277.1369559633296,277.1369559633296,-85.49681453110958,17.0,13.568235294117647,6.514641428442279,0.0588235294117647,0.3529411764705882,0.4801391844425507,False,,0.96,219.720406483079,341.5599971902165,186.00299952278343,379.8052142580386,0.12645,0.52825,0.3287,0.00945,0.12645,0.87355,221.94431934221544,328.8646430285955,12.061764705882354,-0.25823529411764845,False,Sustainable
Ke'Shawn Vaughn,RB,,28.0,,Active,5.0,6885,3917612.0,32746.0,4b0a90db-f007-4ac1-8542-b531342b9da5,00-0036450,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0166666666666666,0.0,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Jerome Ford,RB,WAS,26.0,7.0,Active,4.0,8143,,,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,00-0037267,0.0,0.0,565.0,3.0,104.0,37.0,225.0,0.0,43.0,0.0,0.0,73.0,0.0,24.0,26.0,103.0,0.0,32.0,0.54,0.0678233438485804,0.3046153846153846,0.0613026819923371,169.9,169.9,291.0,12.0,4 out of 5 stars,19.1,19.050000000000004,4.152852856708061,23.202852856708063,23.202852856708063,-185.15040011673713,27.0,6.5777777777777775,6.319952125751815,0.037037037037037,0.5555555555555556,0.960803532631188,False,,0.8616470588235294,15.68595665316534,29.87854424319889,11.919055148280306,34.82988201270002,0.0,0.0,0.0,0.0,0.0,1.0,17.10913299046432,28.6013558115118,6.511481481481481,0.0662962962962963,True,Sustainable
D'Ernest Johnson,RB,,29.0,,Active,7.0,6694,3139602.0,32608.0,f46e812f-14c6-4af8-9316-01a880adebc5,00-0035628,0.0,0.0,143.0,0.0,32.0,12.0,96.0,0.0,19.0,0.0,0.0,25.0,0.0,14.0,0.0,0.0,0.0,0.0,0.2292857142857143,0.0363984674329501,0.0849999999999999,0.0,170.0,170.0,,,,,,,,,,17.0,2.2588235294117647,2.6325032819375105,0.0,0.8823529411764706,1.165431140441085,False,,0.6572352941176471,,,,,,,,,,,,,3.5676470588235296,-1.308823529411765,True,Buy-low
Tai Felton,WR,MIN,23.0,6.0,Active,1.0,12496,,,1eeea030-3313-4aab-b33c-9f836710354a,00-0040154,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,3.0,,,0.0441176470588235,0.0064102564102564,170.0,170.0,451.0,15.0,5 out of 5 stars,8.8,8.600000000000001,1.1184969112478114,9.718496911247811,9.718496911247811,-201.44535841524197,12.0,0.4583333333333333,0.8338937509531942,0.0,1.0,1.819404547534242,False,,,5.39614046797931,13.40334549984814,3.9885986739510217,16.601284451460195,0.0,0.0,0.0,0.0,0.0,1.0,5.758837279274209,13.005043536937633,,,False,
Robbie Ouzts,RB,SEA,23.0,11.0,Active,1.0,12656,,,fc472cd5-1a00-4bd9-ab41-6eb7e50f0d21,00-0040649,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Devin Duvernay,WR,ARI,28.0,14.0,Active,6.0,6847,4039050.0,32762.0,d93dbc83-e604-4823-a24e-d162cbd8d4d9,00-0036331,0.0,0.0,3.0,0.0,4.0,11.0,79.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,5.0,0.2215384615384615,0.0306513409961685,0.0352941176470588,0.0093984962406015,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,-211.16385532648977,30.0,0.7933333333333333,1.6490192139014306,0.0,0.9666666666666668,2.0785956477749123,False,,0.8738823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9038461538461537,-1.0730769230769228,True,Sustainable
Tim Boyle,QB,,30.0,,Active,7.0,5257,3045169.0,31431.0,d897b70f-29d9-477e-a72a-c9bfbadb70d3,00-0034177,276.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.43,,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
DeAndre Carter,WR,,32.0,,Active,11.0,2750,2580216.0,28947.0,9ae2584a-40c1-4b30-be34-a9567659eacd,00-0031763,0.0,0.0,0.0,0.0,0.0,9.0,72.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399999999999999,0.026615969581749,0.0,0.0,170.0,170.0,,,,,,,,,,17.0,0.9529411764705882,1.8997097301491956,0.0,0.9411764705882352,1.993522556329403,False,,0.723,,,,,,,,,,,,,,,True,
Puka Nacua,WR,LAR,25.0,11.0,Active,3.0,9493,,,111be44d-7bc2-4cad-934d-c9e946293b2f,00-0039075,0.0,0.0,46.0,1.0,11.0,79.0,990.0,3.0,106.0,0.0,0.0,105.0,1.0,10.0,129.0,1715.0,10.0,166.0,0.6972727272727273,0.1959334565619223,0.6825,0.2857142857142857,3.6,3.6,3.0,1.0,1 out of 5 stars,355.5,355.77000000000004,41.76385124910288,360.7326105855022,397.5338512491029,149.56875525901242,27.0,21.614814814814817,10.177603756956657,0.5185185185185185,0.074074074074074,0.4708624082210926,False,,0.8856470588235295,274.21371507714707,449.69162455708465,219.1637447350679,501.5543445108554,0.74065,0.137,0.04,0.3617,0.90265,0.09735,289.0914250035975,427.0237855177713,19.1484375,2.2578125,False,Sustainable
Andrei Iosivas,WR,CIN,26.0,6.0,Active,3.0,10226,,,30c0df5e-bb77-4eee-8390-8fc13844e1c3,00-0038619,0.0,0.0,0.0,0.0,0.0,36.0,479.0,6.0,61.0,0.0,0.0,14.0,0.0,3.0,33.0,435.0,2.0,58.0,0.7841176470588236,0.0971337579617834,0.7617647058823529,0.0953947368421052,170.0,170.0,318.0,13.0,4 out of 5 stars,88.9,88.77,9.933358198720942,98.70335819872092,98.70335819872092,-112.46049712776885,32.0,6.55625,5.0273405718934985,0.0,0.5625,0.7668012311753667,False,,0.8738823529411764,70.7864882155408,125.27238689252307,55.95541703951252,142.98204637182587,0.00015,0.00165,0.007,0.0,0.00395,0.99605,75.39941037225265,119.3949749111274,6.8603125,-0.3040624999999997,False,Sustainable
JaMycal Hasty,RB,,29.0,,Active,6.0,6996,3928925.0,33199.0,c6c50d09-f14f-41c2-9eb3-87514f0121f6,00-0035806,0.0,0.0,69.0,0.0,20.0,10.0,59.0,1.0,12.0,,,,,,,,,,0.112,0.024,,,170.0,170.0,,,,,,,,,,12.0,2.4,4.4092877181941965,0.0,0.9166666666666666,1.8372032159142488,False,,,,,,,,,,,,,,,2.891111111111111,0.3088888888888892,True,Sustainable
Malachi Corley,WR,CLE,24.0,11.0,Active,2.0,11617,,,bae59933-8b94-4837-990e-f0a4ced3cdbb,00-0039920,0.0,0.0,26.0,0.0,2.0,3.0,16.0,0.0,6.0,0.0,0.0,127.0,0.0,13.0,11.0,79.0,0.0,14.0,0.151111111111111,0.0101867572156196,0.2492307692307692,0.0268199233716475,170.0,170.0,,,,5.5,5.38,1.0810781421339248,6.461078142133925,6.461078142133925,-204.70277718435585,17.0,2.2823529411764705,1.676765969850014,0.0,0.9411764705882352,0.7346655022538722,False,,,4.805313132664723,8.170824458811255,3.9168526868319833,9.233330770767624,0.0,0.0,0.0,0.0,0.0,1.0,4.970186960459298,7.846397293762779,2.559411764705882,-0.394705882352941,False,Sustainable
,DEF,TB,,10.0,,,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Calvin Ridley,WR,TEN,31.0,9.0,Active,8.0,4981,3925357.0,30996.0,926e2674-52d6-4cec-9991-46ee85cc8cfd,00-0034837,0.0,0.0,55.0,1.0,8.0,64.0,1017.0,4.0,120.0,0.0,0.0,0.0,0.0,0.0,17.0,303.0,0.0,36.0,0.8129411764705883,0.2366863905325443,0.5714285714285714,0.0679245283018867,165.6,165.6,184.0,10.0,3 out of 5 stars,152.4,152.34,16.642664574210894,144.05788793654176,168.9826645742109,-67.105967389948,24.0,10.354166666666666,7.350065315691252,0.125,0.2916666666666667,0.7098654630848694,False,,0.8203529411764706,98.399158471986,187.3947534689981,73.66667124374975,214.0614522597369,0.01035,0.0452,0.0938,0.0002,0.0958,0.9042,111.53034913215346,173.81817479696954,10.612916666666667,-0.425416666666667,False,Sustainable
Josh Reynolds,WR,,31.0,,Active,9.0,4171,3115306.0,30230.0,682eda79-0026-4ad8-8f45-a61ce42cb908,00-0033943,0.0,0.0,0.0,0.0,0.0,13.0,194.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,101.0,0.0,21.0,0.5233333333333333,0.0346083788706739,0.842,0.0444915254237288,170.0,170.0,,,,,,,,,,13.0,4.576923076923077,4.156351333833126,0.0,0.7692307692307693,0.9081103754593386,False,,0.6791764705882353,,,,,,,,,,,,,5.455384615384616,-0.7246153846153849,True,Sustainable
