full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,fp_total_points
Austin Ekeler,RB,,30.0,,Active,9.0,4663,3068267.0,30423.0,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,00-0033699,0.0,0.0,367.0,4.0,77.0,35.0,366.0,0.0,41.0,0.0,0.0,43.0,0.0,14.0,5.0,38.0,0.0,7.0,0.5266666666666667,0.0813492063492063,0.495,0.0162037037037037,170.0,170.0,366.0,14.0,-,,,,,
Keaton Mitchell,RB,LAC,24.0,7.0,Active,3.0,9511,,,16341d80-f01f-11ed-97df-a94b89ac5704,00-0038454,0.0,0.0,30.0,0.0,15.0,1.0,28.0,0.0,1.0,0.0,0.0,341.0,1.0,59.0,9.0,63.0,0.0,12.0,0.108,0.0021881838074398,0.1746153846153846,0.0294840294840294,170.5,170.5,156.0,9.0,3 out of 5 stars,70.7,70.50999999999999,16.664052026534087,104.72384168072003,87.17405202653407
Chris Bell,WR,MIA,22.0,6.0,Active,0.0,13311,,,e1d2a5a1-71a9-4053-b475-8e5075cb1860,BEL267684,,,,,,,,,,,,,,,,,,,,,,,169.9,169.9,256.0,12.0,3 out of 5 stars,104.8,105.12000000000002,12.514481096586346,117.63448109658636,117.63448109658636
Chris Blair,WR,ATL,28.0,11.0,Active,5.0,7521,,,9281d541-8bcb-4785-a02e-76150910898e,00-0036463,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0037105751391465,0.0533333333333333,0.0,170.0,170.0,,,,,,,,
Tahj Brooks,RB,CIN,24.0,6.0,Active,1.0,12543,,,8d50af87-f6dc-42cb-a7e7-11716667a1dc,00-0040208,,,,,,,,,,0.0,0.0,45.0,0.0,16.0,1.0,9.0,0.0,2.0,,,,0.0032894736842105,170.0,170.0,312.0,13.0,2 out of 5 stars,18.3,18.130000000000003,4.726437179937204,22.85643717993721,22.85643717993721
Kristian Wilkerson,WR,,29.0,,Active,6.0,7438,3910176.0,33349.0,b9a6720d-9c6f-46f2-bcee-b80550026437,00-0036183,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,3.0,,,,,,,,,,0.22,0.0050675675675675,,,170.0,170.0,,,,,,,,
Nate Boerkircher,TE,JAX,24.0,7.0,Active,0.0,13299,,,69aa9430-b9b0-4cd9-8dd5-3a81963336de,BOE586077,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,466.0,15.0,3 out of 5 stars,37.1,37.28,4.647397953589473,41.92739795358948,41.92739795358948
Zane Gonzalez,K,MIA,31.0,6.0,Active,9.0,4233,3043234.0,30337.0,cd0f4ef0-9914-4125-be4d-804a72350ceb,00-0033862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,170.0,365.0,14.0,2 out of 5 stars,115.4,26.2,108.6455295735901,134.84552957359008,134.84552957359008
Tyler Badie,RB,DEN,26.0,10.0,Active,4.0,8208,,,e62678b9-9816-420f-bf86-398e7fea7063,00-0037085,0.0,0.0,86.0,0.0,11.0,3.0,-2.0,0.0,3.0,0.0,0.0,23.0,0.0,8.0,19.0,141.0,0.0,31.0,0.1066666666666666,0.0054644808743169,0.175,0.0530821917808219,170.0,170.0,443.0,15.0,2 out of 5 stars,27.5,27.03,4.164554438665043,31.194554438665044,31.194554438665044
,DEF,WAS,,7.0,,,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Corum,RB,LAR,25.0,11.0,Active,2.0,11586,,,93ba1da2-3679-4ddc-9687-0802349f9ee2,00-0039738,0.0,0.0,207.0,0.0,58.0,7.0,58.0,0.0,8.0,0.0,0.0,746.0,6.0,145.0,8.0,36.0,0.0,14.0,0.1117647058823529,0.0147874306839186,0.2911764705882353,0.0240963855421686,124.0,124.0,108.0,8.0,5 out of 5 stars,133.7,133.92999999999998,29.383749490694985,157.74720527785973,163.31374949069496
Daniel Bellinger,TE,TEN,25.0,9.0,Active,4.0,8225,,,42a1c03e-790e-46ba-b0d5-d304e44c02c7,00-0038115,0.0,0.0,0.0,0.0,0.0,14.0,125.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,19.0,286.0,2.0,26.0,0.3305882352941176,0.0306859205776173,0.499375,0.05168986083499,170.0,170.0,392.0,14.0,3 out of 5 stars,51.900000000000006,51.73,6.138229413078809,57.86822941307881,57.86822941307881
Lil'Jordan Humphrey,WR,DEN,28.0,10.0,Active,7.0,5938,4039057.0,32494.0,b7f930af-ddd2-4a48-9617-96bda81b0334,00-0035406,0.0,0.0,0.0,0.0,0.0,31.0,293.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,13.0,156.0,1.0,25.0,0.4970588235294117,0.081967213114754,0.484,0.0256849315068493,169.9,169.9,484.0,16.0,2 out of 5 stars,,,,,
Kaleb Johnson,RB,PIT,22.0,9.0,Active,1.0,12504,,,9738de9a-7626-460f-a786-28433ef70a1f,00-0040142,,,,,,,,,,0.0,0.0,69.0,0.0,28.0,1.0,9.0,0.0,2.0,,,0.091,0.003831417624521,170.1,170.1,257.0,12.0,2 out of 5 stars,4.8,4.78,1.3155597799076606,6.095559779907661,6.095559779907661
Woody Marks,RB,HOU,25.0,8.0,Active,1.0,12474,,,b900661b-b5df-47c8-819d-bb13b106a60b,00-0040583,,,,,,,,,,0.0,0.0,703.0,2.0,196.0,24.0,208.0,3.0,36.0,,,0.515,0.0650994575045208,142.8,142.8,132.0,9.0,4 out of 5 stars,124.4,124.82,28.525878537882157,129.3771388305109,153.34587853788216
Cody Schrader,RB,DEN,26.0,10.0,Active,2.0,11644,,,70c949c0-057f-11ef-ae83-716cc96c95b8,00-0039703,0.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,,,,,,,,,,0.03,0.0018484288354898,0.0,,170.0,170.0,,,,,,,,
JuJu Smith-Schuster,WR,NYG,29.0,8.0,Active,9.0,4040,3120348.0,30175.0,9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9,00-0033857,0.0,0.0,0.0,0.0,0.0,18.0,231.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,33.0,345.0,1.0,45.0,0.4664285714285714,0.0454545454545454,0.5723529411764706,0.081967213114754,169.9,169.9,469.0,15.0,4 out of 5 stars,3.0,3.24,0.4187977371212599,3.65879773712126,3.65879773712126
Skylar Thompson,QB,BAL,29.0,13.0,Active,4.0,8206,,,5ba2c367-a293-4d83-9268-a0e392ebca1a,00-0037327,187.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.2933333333333333,,,,170.0,170.0,,,,,,,,
British Brooks,RB,HOU,26.0,8.0,Active,2.0,12171,,,2ef88b80-07cf-11ef-96cf-876a6c13e638,00-0039603,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,17.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0666666666666666,0.0,170.0,170.0,,,,2.4,2.4000000000000004,0.6457541890664715,3.045754189066472,3.045754189066472
Tyreek Hill,WR,,31.0,,Active,10.0,3321,3116406.0,29399.0,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,00-0033040,0.0,0.0,53.0,0.0,8.0,81.0,959.0,6.0,122.0,0.0,0.0,0.0,0.0,0.0,21.0,265.0,1.0,29.0,0.7988235294117647,0.2147887323943662,0.6849999999999999,0.0627705627705627,168.1,168.1,229.0,11.0,-,,,,,
Tim Jones,WR,JAX,28.0,7.0,Active,5.0,8013,,,b4dadef6-a938-4b34-b83c-b64d4a297e02,00-0036497,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.1641176470588235,0.0095785440613026,0.095,0.0018281535648994,170.0,170.0,,,,,,,,
Isaiah Neyor,WR,GB,25.0,11.0,Active,1.0,13074,,,bf89ef00-2573-11f0-9c8e-d9b9894b443c,00-0040558,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,,,,,
,DEF,LAC,,7.0,,,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peyton Hendershot,TE,,25.0,,Active,3.0,8197,,,944893b0-d30e-11ec-8b77-45b1765fd110,00-0037569,0.0,0.0,0.0,0.0,0.0,5.0,51.0,0.0,5.0,,,,,,,,,,0.1971428571428571,0.0087412587412587,,,170.0,170.0,,,,,,,,
Mike Evans,WR,SF,32.0,8.0,Active,12.0,2216,16737.0,27535.0,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,00-0031408,0.0,0.0,0.0,0.0,0.0,74.0,1004.0,11.0,110.0,0.0,0.0,0.0,0.0,0.0,30.0,368.0,3.0,62.0,0.7157142857142856,0.1953818827708703,0.65625,0.1146025878003696,81.7,81.7,50.0,5.0,2 out of 5 stars,196.5,196.37,21.12909241892599,218.78944452295434,217.499092418926
Tutu Atwell,WR,MIA,26.0,6.0,Active,5.0,7562,,,7dc49535-f9dd-44b0-94f2-08ac6470130b,00-0036849,0.0,0.0,7.0,0.0,2.0,42.0,562.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,1.0,15.0,0.39,0.1146025878003696,0.279,0.0258175559380378,169.9,169.9,375.0,14.0,3 out of 5 stars,53.2,53.14,6.594953395371293,59.73495339537129,59.73495339537129
Tyler Allgeier,RB,ARI,26.0,14.0,Active,4.0,8132,,,f4529909-1a02-4f4b-a1f3-315cad100683,00-0037263,0.0,0.0,644.0,3.0,137.0,13.0,88.0,0.0,13.0,0.0,0.0,514.0,8.0,143.0,14.0,96.0,0.0,16.0,0.2494117647058823,0.0241187384044526,0.3023529411764706,0.0308285163776493,166.0,166.0,130.0,9.0,2 out of 5 stars,95.5,95.85,21.54474359458942,103.89159233605682,117.3947435945894
Jimmy Horn,WR,CAR,23.0,5.0,Active,1.0,12523,,,f15872a6-7bc1-41e4-a2cd-0a2fbc432bf7,00-0040218,,,,,,,,,,0.0,0.0,69.0,0.0,8.0,11.0,108.0,0.0,15.0,,,0.1923076923076923,0.03125,170.0,170.0,,,,3.0,3.0700000000000003,0.6679617570649474,3.737961757064948,3.737961757064948
Julius Chestnut,RB,TEN,25.0,9.0,Active,4.0,8254,,,873860f0-cca2-11ec-9e80-cff885fdbae7,00-0037594,0.0,0.0,102.0,0.0,22.0,2.0,11.0,0.0,3.0,0.0,0.0,40.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0711764705882352,0.0059171597633136,0.0388235294117647,0.0037735849056603,170.0,170.0,,,,,,,,
Nikola Kalinic,TE,CHI,29.0,10.0,Active,4.0,8107,,,6aed0540-7ec8-11ec-8905-19cf1c3e187f,00-0037031,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,170.0,170.0,,,,,,,,
RJ Harvey,RB,DEN,25.0,10.0,Active,1.0,12489,,,fc6dbb83-b2b1-4962-b793-e79b2378b525,00-0040730,,,,,,,,,,0.0,0.0,540.0,7.0,146.0,47.0,356.0,5.0,58.0,,,0.4211764705882353,0.0993150684931506,115.1,115.1,79.0,7.0,2 out of 5 stars,179.2,178.88000000000002,34.438174041957964,193.7727532428318,213.318174041958
Bailey Zappe,QB,NYJ,27.0,13.0,Active,4.0,8157,,,14926860-abef-45a9-b8f6-e66103ca6029,00-0038108,170.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.9,,,,170.0,170.0,,,,,,,,
Velus Jones,WR,SEA,29.0,11.0,Active,4.0,8223,,,318b263d-8910-4e46-afe3-5860092ab260,00-0037745,0.0,0.0,11.0,0.0,3.0,1.0,8.0,0.0,1.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0433333333333333,0.0019011406844106,0.01875,0.0,,,,,,,,,,
Hunter Long,TE,JAX,27.0,7.0,Active,5.0,7535,,,ebc576d0-a98b-4f82-aaf9-901a3911487d,00-0037004,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,85.0,2.0,17.0,0.2623529411764705,0.0166358595194085,0.3988888888888888,0.0310786106032906,170.0,170.0,,,,15.5,15.45,1.645365614441617,17.095365614441615,17.095365614441615
Savion Williams,WR,GB,24.0,11.0,Active,1.0,12482,,,06fb642c-b10b-4b23-966a-13668a7c4426,00-0040009,,,,,,,,,,0.0,0.0,37.0,0.0,11.0,10.0,78.0,1.0,10.0,,,0.1149999999999999,0.0217391304347826,170.1,170.1,399.0,14.0,5 out of 5 stars,69.0,69.0,8.902052923074713,77.9020529230747,77.9020529230747
Owen Wright,RB,,27.0,,Active,3.0,11384,,,53cbf000-f01f-11ed-97df-a94b89ac5704,00-0038458,,,,,,,,,,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0333333333333333,0.0,170.0,170.0,,,,,,,,
Bryce Oliver,WR,TEN,26.0,9.0,Active,2.0,11959,,,e88c3c70-06fa-11ef-92ba-0de371d8ef1a,00-0039650,0.0,0.0,0.0,0.0,0.0,6.0,95.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.101,0.0177514792899408,0.1733333333333333,0.0018867924528301,170.0,170.0,,,,,,,,
Seth McGowan,RB,IND,24.0,13.0,Active,0.0,13424,,,17deebdc-0ec2-4f3f-9584-d21b01743265,MCG547540,,,,,,,,,,,,,,,,,,,,,,,170.2,170.2,277.0,12.0,4 out of 5 stars,23.2,23.4,4.542711119008452,27.94271111900845,27.94271111900845
Deven Thompkins,WR,BUF,26.0,7.0,Active,4.0,8253,,,4c6f79d0-d3dd-11ec-8afa-57d9afd0ecba,00-0037487,0.0,0.0,7.0,0.0,2.0,4.0,20.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,3.0,27.0,0.0,3.0,0.1157142857142857,0.0077220077220077,0.0471428571428571,0.0057803468208092,170.0,170.0,,,,,,,,
Irv Charles,WR,SEA,29.0,11.0,Active,4.0,8861,,,f8578e10-d3bd-11ec-96a0-c3471a31202c,00-0037156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.013076923076923,0.0016977928692699,,,170.0,170.0,,,,,,,,
Tim Patrick,WR,NYJ,32.0,13.0,Active,9.0,4351,3134353.0,30511.0,2a443351-5e63-4a49-819e-912b51a745f2,00-0033375,0.0,0.0,0.0,0.0,0.0,33.0,394.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,15.0,187.0,3.0,24.0,0.591875,0.0842911877394636,0.3175,0.0438756855575868,169.9,169.9,,,,,,,,
Eli Pancol,WR,IND,26.0,13.0,Active,1.0,12909,,,2b89f6e0-249e-11f0-8ecb-33c8d222dbba,00-0040337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Payton,QB,PHI,23.0,10.0,Active,0.0,13335,,,f6d960ab-1601-417a-8a35-39e3a75c29a5,PAY546690,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,9.2,11.2,0.647308576739876,11.847308576739875,11.847308576739875
Jamison Crowder,WR,,31.0,,Active,10.0,2410,2576716.0,28493.0,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,00-0031941,0.0,0.0,0.0,0.0,0.0,9.0,72.0,2.0,13.0,,,,,,,,,,0.28,0.0257936507936507,,,170.0,170.0,,,,,,,,
Evan Hull,RB,HOU,25.0,8.0,Active,3.0,9220,,,20d82a85-0128-499a-9330-2906af3cbb09,00-0038397,,,,,,,,,,0.0,0.0,48.0,0.0,19.0,1.0,6.0,0.0,1.0,0.02,,0.1916666666666666,0.0017699115044247,170.0,170.0,,,,,,,,
Tony Jones,RB,,27.0,,Active,5.0,6984,4046676.0,33114.0,83d4c4c3-3c40-49b1-8b86-25d256a0b5ad,00-0035860,0.0,0.0,55.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.08,0.0,,,170.0,170.0,,,,,,,,
Ben Sinnott,TE,WAS,24.0,7.0,Active,2.0,11596,,,b5c717af-9116-483c-9ab3-c9db0a988ab8,00-0039912,0.0,0.0,0.0,0.0,0.0,5.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,114.0,1.0,13.0,0.2664705882352941,0.0099206349206349,0.360625,0.0300925925925925,170.0,170.0,394.0,14.0,1 out of 5 stars,31.7,31.83,3.70481487430484,35.534814874304836,35.534814874304836
Derrick Henry,RB,BAL,32.0,13.0,Active,10.0,3198,3043078.0,29279.0,87c481c7-7414-43cc-82df-19ca0c2ae22e,00-0032764,0.0,0.0,1921.0,16.0,325.0,19.0,193.0,2.0,22.0,0.0,0.0,1595.0,16.0,307.0,15.0,150.0,0.0,21.0,0.5741176470588235,0.0481400437636761,0.5452941176470588,0.0515970515970515,18.6,18.6,37.0,5.0,3 out of 5 stars,272.9,273.02000000000004,55.990488565672365,306.8249963142108,329.0104885656724
Cam Ward,QB,TEN,24.0,9.0,Active,1.0,12522,,,3c76cab3-3df2-43dd-acaa-57e055bd32d0,00-0040676,,,,,,,,,,3169.0,15.0,159.0,2.0,39.0,0.0,0.0,0.0,0.0,,,0.946470588235294,,167.9,167.9,142.0,9.0,3 out of 5 stars,232.2,261.262,15.87495596332964,277.1369559633296,277.1369559633296
Ke'Shawn Vaughn,RB,,28.0,,Active,5.0,6885,3917612.0,32746.0,4b0a90db-f007-4ac1-8542-b531342b9da5,00-0036450,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0166666666666666,0.0,,,170.0,170.0,,,,,,,,
Jerome Ford,RB,WAS,26.0,7.0,Active,4.0,8143,,,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,00-0037267,0.0,0.0,565.0,3.0,104.0,37.0,225.0,0.0,43.0,0.0,0.0,73.0,0.0,24.0,26.0,103.0,0.0,32.0,0.54,0.0678233438485804,0.3046153846153846,0.0613026819923371,169.9,169.9,291.0,12.0,4 out of 5 stars,19.1,19.050000000000004,4.152852856708061,23.202852856708063,23.202852856708063
D'Ernest Johnson,RB,,29.0,,Active,7.0,6694,3139602.0,32608.0,f46e812f-14c6-4af8-9316-01a880adebc5,00-0035628,0.0,0.0,143.0,0.0,32.0,12.0,96.0,0.0,19.0,0.0,0.0,25.0,0.0,14.0,0.0,0.0,0.0,0.0,0.2292857142857143,0.0363984674329501,0.0849999999999999,0.0,170.0,170.0,,,,,,,,
Tai Felton,WR,MIN,23.0,6.0,Active,1.0,12496,,,1eeea030-3313-4aab-b33c-9f836710354a,00-0040154,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,3.0,,,0.0441176470588235,0.0064102564102564,170.0,170.0,451.0,15.0,5 out of 5 stars,8.8,8.600000000000001,1.1184969112478114,9.718496911247811,9.718496911247811
Robbie Ouzts,RB,SEA,23.0,11.0,Active,1.0,12656,,,fc472cd5-1a00-4bd9-ab41-6eb7e50f0d21,00-0040649,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,170.0,170.0,,,,,,,,
Devin Duvernay,WR,ARI,28.0,14.0,Active,6.0,6847,4039050.0,32762.0,d93dbc83-e604-4823-a24e-d162cbd8d4d9,00-0036331,0.0,0.0,3.0,0.0,4.0,11.0,79.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,5.0,0.2215384615384615,0.0306513409961685,0.0352941176470588,0.0093984962406015,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
Tim Boyle,QB,,30.0,,Active,7.0,5257,3045169.0,31431.0,d897b70f-29d9-477e-a72a-c9bfbadb70d3,00-0034177,276.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.43,,,,170.0,170.0,,,,,,,,
DeAndre Carter,WR,,32.0,,Active,11.0,2750,2580216.0,28947.0,9ae2584a-40c1-4b30-be34-a9567659eacd,00-0031763,0.0,0.0,0.0,0.0,0.0,9.0,72.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399999999999999,0.026615969581749,0.0,0.0,170.0,170.0,,,,,,,,
Puka Nacua,WR,LAR,25.0,11.0,Active,3.0,9493,,,111be44d-7bc2-4cad-934d-c9e946293b2f,00-0039075,0.0,0.0,46.0,1.0,11.0,79.0,990.0,3.0,106.0,0.0,0.0,105.0,1.0,10.0,129.0,1715.0,10.0,166.0,0.6972727272727273,0.1959334565619223,0.6825,0.2857142857142857,3.6,3.6,3.0,1.0,1 out of 5 stars,355.5,355.77000000000004,41.76385124910288,360.7326105855022,397.5338512491029
Andrei Iosivas,WR,CIN,26.0,6.0,Active,3.0,10226,,,30c0df5e-bb77-4eee-8390-8fc13844e1c3,00-0038619,0.0,0.0,0.0,0.0,0.0,36.0,479.0,6.0,61.0,0.0,0.0,14.0,0.0,3.0,33.0,435.0,2.0,58.0,0.7841176470588236,0.0971337579617834,0.7617647058823529,0.0953947368421052,170.0,170.0,318.0,13.0,4 out of 5 stars,88.9,88.77,9.933358198720942,98.70335819872092,98.70335819872092
JaMycal Hasty,RB,,29.0,,Active,6.0,6996,3928925.0,33199.0,c6c50d09-f14f-41c2-9eb3-87514f0121f6,00-0035806,0.0,0.0,69.0,0.0,20.0,10.0,59.0,1.0,12.0,,,,,,,,,,0.112,0.024,,,170.0,170.0,,,,,,,,
Malachi Corley,WR,CLE,24.0,11.0,Active,2.0,11617,,,bae59933-8b94-4837-990e-f0a4ced3cdbb,00-0039920,0.0,0.0,26.0,0.0,2.0,3.0,16.0,0.0,6.0,0.0,0.0,127.0,0.0,13.0,11.0,79.0,0.0,14.0,0.151111111111111,0.0101867572156196,0.2492307692307692,0.0268199233716475,170.0,170.0,,,,5.5,5.38,1.0810781421339248,6.461078142133925,6.461078142133925
,DEF,TB,,10.0,,,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Ridley,WR,TEN,31.0,9.0,Active,8.0,4981,3925357.0,30996.0,926e2674-52d6-4cec-9991-46ee85cc8cfd,00-0034837,0.0,0.0,55.0,1.0,8.0,64.0,1017.0,4.0,120.0,0.0,0.0,0.0,0.0,0.0,17.0,303.0,0.0,36.0,0.8129411764705883,0.2366863905325443,0.5714285714285714,0.0679245283018867,165.6,165.6,184.0,10.0,3 out of 5 stars,152.4,152.34,16.642664574210894,144.05788793654176,168.9826645742109
Josh Reynolds,WR,,31.0,,Active,9.0,4171,3115306.0,30230.0,682eda79-0026-4ad8-8f45-a61ce42cb908,00-0033943,0.0,0.0,0.0,0.0,0.0,13.0,194.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,101.0,0.0,21.0,0.5233333333333333,0.0346083788706739,0.842,0.0444915254237288,170.0,170.0,,,,,,,,
Jack Stoll,TE,CLE,28.0,11.0,Active,5.0,7946,,,0560d134-d316-4cda-9d48-34d32267af68,00-0036741,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,1.0,11.0,0.2827272727272727,0.0071770334928229,0.2086666666666666,0.0194690265486725,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
De'Zhaun Stribling,WR,SF,23.0,8.0,Active,0.0,13417,,,ca6fa516-adeb-4fd2-9408-17c9c2e38798,,,,,,,,,,,,,,,,,,,,,,,,170.5,170.5,221.0,11.0,2 out of 5 stars,90.4,90.49,10.48044855111918,100.97044855111918,100.97044855111918
Brayden Willis,TE,SF,26.0,8.0,Active,3.0,10224,,,733cc366-53e3-4703-a2fc-2aa860272cf3,00-0038643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037,0.0038986354775828,0.0283333333333333,0.0018181818181818,170.0,170.0,,,,,,,,
Kenny Pickett,QB,CAR,28.0,5.0,Active,4.0,8160,,,ef7ae1f1-4ebe-4759-bbb3-32bd177ace08,00-0038102,291.0,2.0,15.0,1.0,9.0,0.0,0.0,0.0,0.0,188.0,1.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.388,,0.285,,169.9,169.9,,,,11.6,13.31,1.0413418025575625,14.351341802557563,14.351341802557563
Darnell Washington,TE,PIT,24.0,9.0,Active,3.0,9479,,,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,00-0038558,0.0,0.0,0.0,0.0,0.0,19.0,200.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,31.0,364.0,1.0,43.0,0.5123529411764706,0.0543478260869565,0.5725,0.082375478927203,169.8,169.8,332.0,13.0,2 out of 5 stars,74.0,74.3,9.350106084759972,91.86875715365295,83.65010608475997
Will Shipley,RB,PHI,23.0,10.0,Active,2.0,11577,,,796e223d-e8d5-42ab-afb4-557fa6183357,00-0039746,0.0,0.0,82.0,0.0,30.0,4.0,35.0,0.0,4.0,0.0,0.0,49.0,0.0,14.0,9.0,56.0,0.0,12.0,0.06,0.0095693779904306,0.1246666666666666,0.0258620689655172,170.0,170.0,330.0,13.0,4 out of 5 stars,27.5,27.58,4.7262421854202525,32.30624218542025,32.30624218542025
Chimere Dike,WR,TEN,24.0,9.0,Active,1.0,12540,,,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5,00-0040705,,,,,,,,,,0.0,0.0,18.0,0.0,11.0,48.0,423.0,4.0,74.0,,,0.5929411764705882,0.1396226415094339,171.1,171.1,198.0,11.0,3 out of 5 stars,74.80000000000001,75.14999999999999,9.655523856177007,84.805523856177,84.805523856177
,DEF,CLE,,11.0,,,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlin Klein,TE,HOU,23.0,8.0,Active,0.0,13307,,,bc8c44b4-bda4-43e6-9ed4-6da16263e7f2,KLE258860,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,424.0,15.0,4 out of 5 stars,44.5,44.470000000000006,5.902955283638997,50.372955283639,50.372955283639
A.J. Brown,WR,NE,29.0,11.0,Active,7.0,5859,4047646.0,31883.0,a9e580f2-1fbe-46fb-887c-c84089b507e4,00-0035676,0.0,0.0,0.0,0.0,0.0,67.0,1079.0,7.0,97.0,0.0,0.0,0.0,0.0,0.0,78.0,1003.0,7.0,121.0,0.8661538461538462,0.2320574162679425,0.9066666666666666,0.2607758620689655,27.2,27.2,15.0,3.0,2 out of 5 stars,257.4,257.13,28.701630375270597,272.3087361835576,285.8316303752706
Christian McCaffrey,RB,SF,30.0,8.0,Active,9.0,4034,3117251.0,30121.0,f96db0af-5e25-42d1-a07a-49b4e065b364,00-0033280,0.0,0.0,202.0,0.0,50.0,15.0,146.0,0.0,19.0,0.0,0.0,1202.0,10.0,311.0,102.0,924.0,7.0,129.0,0.7224999999999999,0.037037037037037,0.8311764705882353,0.2345454545454545,5.4,5.4,8.0,2.0,2 out of 5 stars,342.40000000000003,342.68,65.65379858880183,386.8971082753533,408.3337985888018
