full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,vols,games,wk_mean,wk_std,boom_rate,bust_rate,consistency,is_rookie,draft_pick,availability,floor,ceiling,p10,p90,P_pos1,P_pos2,P_pos3,p_elite,p_startable,p_bust,overall_rank,pos_rank,pos_label,rank_ecr,rank_composite,value_gap,market,risk_tier
Kaelon Black,RB,SF,24.0,8.0,Active,0.0,13414,,,4dea3ae1-8c53-4ef1-bd72-e2d2dfb3fa97,BLA097235,,,,,,,,,,,,,,,,,,,,,,,224.0,218.0,314.0,13.0,2 out of 5 stars,75.6,75.85,18.446,94.296,-132.349,,,,,,,True,90.0,,54.201,122.531,40.282,148.302,0.001,0.008,0.042,0.0,0.021,0.979,286,60,RB60,282,287,-68.0,,unknown
Kalif Raymond,WR,CHI,31.0,10.0,Active,10.0,3634,2973405.0,29631.0,e0a31d02-9d1c-4dab-adb4-a5d9bbee8b36,00-0032464,0.0,0.0,0.0,0.0,2.0,17.0,215.0,2.0,22.0,0.0,0.0,19.0,0.0,2.0,24.0,289.0,1.0,30.0,0.271,0.042,0.366,0.055,281.0,335.0,372.0,14.0,3 out of 5 stars,63.8,64.3,8.766,73.066,-134.797,27.0,4.122,4.48,0.0,0.778,1.087,False,,0.856,47.754,95.658,36.36,112.551,0.0,0.0,0.001,0.0,0.001,0.999,291,111,WR111,306,288,44.0,,Boom/Bust
Davis Allen,TE,LAR,25.0,11.0,Active,3.0,10214,,,02a77d8c-3b89-4a61-86a2-0c005c1e589a,00-0039074,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,24.0,208.0,3.0,33.0,0.317,0.024,0.503,0.057,,,,,,43.8,44.03,5.197,49.227,-137.394,22.0,3.305,3.203,0.0,0.545,0.969,False,,0.705,24.489,68.757,15.129,82.766,0.0,0.006,0.077,0.0,0.0,1.0,296,62,TE62,283,289,,,Injury Risk
Malik Davis,RB,DAL,27.0,14.0,Active,4.0,8800,,,7caf1f90-d30d-11ec-8b77-45b1765fd110,00-0037563,,,,,,,,,,0.0,0.0,250.0,2.0,52.0,2.0,16.0,0.0,5.0,,,0.207,0.008,293.0,290.0,280.0,12.0,4 out of 5 stars,71.1,71.5,16.351,87.851,-138.794,10.0,4.06,4.81,0.0,0.7,1.185,False,,,56.385,116.013,42.482,136.563,0.0,0.002,0.026,0.0,0.009,0.991,300,61,RB61,279,290,-10.0,,Boom/Bust
KaVontae Turpin,WR,DAL,29.0,14.0,Active,4.0,8917,,,2dfd63d0-0e8a-11ed-a8f4-191ad3c6932a,00-0037801,0.0,0.0,92.0,0.0,16.0,31.0,420.0,2.0,52.0,0.0,0.0,89.0,0.0,17.0,26.0,396.0,2.0,38.0,0.267,0.084,0.355,0.063,255.0,287.0,373.0,14.0,2 out of 5 stars,63.7,63.38,9.199,72.579,-135.284,32.0,5.647,4.74,0.0,0.594,0.839,False,,0.933,53.093,91.477,42.581,104.649,0.0,0.0,0.0,0.0,0.0,1.0,293,112,WR112,310,291,-6.0,,Boom/Bust
Jeremy Ruckert,TE,NYJ,25.0,13.0,Active,4.0,8145,,,28f3732b-0910-4d09-9fd4-e43b821dc5bb,00-0037805,0.0,0.0,0.0,0.0,0.0,18.0,105.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,23.0,179.0,1.0,29.0,0.368,0.048,0.472,0.061,,,,,,41.8,42.08,5.866,47.946,-138.675,28.0,2.693,2.019,0.0,0.857,0.75,False,,0.811,31.712,62.461,23.299,72.119,0.0,0.001,0.034,0.0,0.0,1.0,299,63,TE63,288,292,,,Injury Risk
Fernando Mendoza,QB,LV,22.0,13.0,Active,0.0,13269,,,b1ded115-092a-4199-9a55-cab9f4b5bb18,MEN516487,,,,,,,,,,,,,,,,,,,,,,,176.0,174.0,232.0,11.0,1 out of 5 stars,192.7,212.798,16.22,229.018,-137.898,,,,,,,True,1.0,,154.768,329.962,117.916,396.769,0.13,0.294,0.554,0.032,0.13,0.87,297,30,QB30,264,293,-123.0,,unknown
Brock Wright,TE,DET,27.0,6.0,Active,5.0,7891,,,8f182089-7730-499e-8f2e-87bda32debfb,00-0036754,0.0,0.0,0.0,0.0,0.0,13.0,100.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,108.0,2.0,22.0,0.509,0.031,0.576,0.04,,,477.0,15.0,3 out of 5 stars,50.7,50.66,5.971,56.631,-129.99,19.0,3.779,3.593,0.0,0.579,0.951,False,,,40.037,72.549,31.608,83.152,0.0,0.004,0.081,0.0,0.0,1.0,279,52,TE52,352,294,,,Boom/Bust
Tank Bigsby,RB,PHI,23.0,10.0,Active,3.0,9225,,,2034916c-8062-46e3-8d0c-d0dec694e2d1,00-0038555,0.0,0.0,766.0,7.0,168.0,7.0,54.0,0.0,12.0,0.0,0.0,356.0,2.0,63.0,3.0,32.0,0.0,4.0,0.361,0.023,0.126,0.009,171.5,168.0,174.0,10.0,4 out of 5 stars,67.2,67.57,15.609,83.179,-143.466,31.0,5.961,6.964,0.065,0.645,1.168,False,,0.862,53.89,109.232,41.243,128.78,0.0,0.002,0.02,0.0,0.007,0.993,309,63,RB63,251,295,-141.0,,Boom/Bust
Eli Raridon,TE,NE,22.0,11.0,Active,0.0,13421,,,aa71e3dc-07e5-4f99-ad1a-2f95ced64c28,RAR148318,,,,,,,,,,,,,,,,,,,,,,,327.0,373.0,378.0,14.0,4 out of 5 stars,46.5,46.18,5.839,52.019,-134.602,,,,,,,True,95.0,,30.952,67.038,23.36,80.482,0.0,0.007,0.068,0.0,0.0,1.0,290,58,TE58,309,296,83.0,,unknown
Jaylin Noel,WR,HOU,23.0,8.0,Active,1.0,12536,,,c4bab22e-a89a-41f6-b03a-07073a72f41b,00-0040138,,,,,,,,,,0.0,0.0,12.0,0.0,6.0,26.0,292.0,2.0,35.0,,,0.26,0.063,276.0,244.0,186.0,10.0,3 out of 5 stars,56.2,56.15,7.411,63.561,-144.302,17.0,4.024,4.908,0.0,0.706,1.22,False,,0.947,42.667,83.077,33.555,98.217,0.0,0.0,0.001,0.0,0.001,0.999,311,121,WR121,258,297,-67.0,,Boom/Bust
Keon Coleman,WR,BUF,23.0,7.0,Active,2.0,11637,,,6752915f-efe5-473d-a520-78cadfab6dda,00-0039901,0.0,0.0,9.0,0.0,1.0,29.0,556.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,38.0,404.0,4.0,59.0,0.728,0.115,0.652,0.123,289.5,241.0,251.0,12.0,4 out of 5 stars,59.1,59.4,6.245,65.645,-142.218,25.0,8.476,5.57,0.04,0.44,0.657,False,,,49.771,82.2,40.512,92.732,0.0,0.0,0.0,0.0,0.0,1.0,308,120,WR120,274,298,-67.0,,Boom/Bust
Cedric Tillman,WR,CLE,26.0,11.0,Active,3.0,10444,,,148330d9-5182-4b58-b695-8067aaba4731,00-0038979,0.0,0.0,-5.0,0.0,1.0,29.0,339.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,21.0,270.0,2.0,39.0,0.549,0.077,0.618,0.075,268.0,310.0,326.0,13.0,3 out of 5 stars,61.9,62.15,6.771,68.921,-138.942,21.0,6.686,7.6,0.048,0.667,1.137,False,,,46.717,90.084,36.054,105.897,0.0,0.0,0.001,0.0,0.001,0.999,302,114,WR114,294,299,8.0,,Boom/Bust
DeMario Douglas,WR,NE,25.0,11.0,Active,3.0,9501,,,962496d4-9ffa-471b-8dd2-fc5e60fee84b,00-0038621,0.0,0.0,16.0,0.0,3.0,66.0,621.0,3.0,87.0,0.0,0.0,21.0,0.0,7.0,31.0,447.0,3.0,46.0,0.626,0.174,0.259,0.095,320.0,368.0,352.0,14.0,2 out of 5 stars,61.3,61.54,7.865,69.405,-138.458,32.0,7.609,5.263,0.062,0.469,0.692,False,,0.909,51.635,87.256,41.569,99.103,0.0,0.0,0.0,0.0,0.0,1.0,298,113,WR113,303,300,70.0,,Boom/Bust
Charlie Kolar,TE,LAC,27.0,7.0,Active,4.0,8127,,,3c048ac9-2c0f-4bf0-9ddc-ce99c9387ac8,00-0038046,0.0,0.0,2.0,0.0,1.0,9.0,131.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,142.0,2.0,15.0,0.301,0.024,0.404,0.037,277.0,328.0,476.0,15.0,4 out of 5 stars,49.4,49.72,5.582,55.302,-131.319,23.0,2.804,3.817,0.043,0.826,1.361,False,,,34.998,73.031,26.712,87.016,0.0,0.011,0.091,0.0,0.0,1.0,282,53,TE53,355,301,46.0,,Boom/Bust
Calvin Austin,WR,NYG,27.0,8.0,Active,4.0,8125,,,a95271f7-6dae-4b43-94fd-3ff04b15d4c4,00-0037837,0.0,0.0,0.0,0.0,0.0,36.0,548.0,4.0,58.0,0.0,0.0,0.0,0.0,0.0,31.0,372.0,3.0,55.0,0.536,0.126,0.535,0.105,331.0,376.0,328.0,13.0,4 out of 5 stars,61.3,61.07,7.059,68.129,-139.734,31.0,6.484,5.742,0.0,0.581,0.886,False,,0.921,49.247,86.751,39.862,99.733,0.0,0.0,0.0,0.0,0.0,1.0,305,117,WR117,296,302,71.0,,Boom/Bust
Chris Brazzell,WR,CAR,22.0,5.0,Active,0.0,13353,,,0dcab415-e4a8-4f37-8164-45b9f23c668a,BRA836631,,,,,,,,,,,,,,,,,,,,,,,304.5,263.0,289.0,12.0,2 out of 5 stars,60.8,61.09,7.106,68.196,-139.667,,,,,,,True,83.0,,41.215,88.038,31.234,106.351,0.0,0.0,0.002,0.0,0.002,0.998,304,116,WR116,286,303,-41.0,,unknown
John Bates,TE,WAS,28.0,7.0,Active,5.0,7716,,,3208880b-949f-4926-85eb-1940770550ea,00-0036628,0.0,0.0,0.0,0.0,0.0,8.0,84.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,103.0,1.0,16.0,0.439,0.026,0.514,0.037,,,388.0,14.0,1 out of 5 stars,43.9,44.17,5.669,49.839,-136.782,23.0,1.9,2.101,0.0,0.957,1.106,False,,0.811,30.931,65.87,22.432,78.264,0.0,0.004,0.059,0.0,0.0,1.0,295,61,TE61,320,304,,,Injury Risk
Elijah Higgins,TE,ARI,25.0,14.0,Active,3.0,10231,,,a01b7698-d67f-4b60-b2fb-4c667336b718,00-0039041,0.0,0.0,0.0,0.0,0.0,20.0,172.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,30.0,301.0,0.0,37.0,0.381,0.046,0.425,0.06,,,440.0,15.0,2 out of 5 stars,45.4,45.12,6.437,51.557,-135.064,32.0,3.416,3.269,0.031,0.688,0.957,False,,0.87,35.31,66.89,27.319,78.041,0.0,0.002,0.058,0.0,0.0,1.0,292,59,TE59,342,305,,,Boom/Bust
Elijah Sarratt,WR,BAL,23.0,13.0,Active,0.0,13268,,,88739764-6bec-4d65-9381-a75510c5f595,SAR527100,,,,,,,,,,,,,,,,,,,,,,,310.5,251.0,267.0,12.0,4 out of 5 stars,59.2,59.35,6.36,65.71,-142.152,,,,,,,True,115.0,,38.114,82.094,28.915,98.992,0.0,0.0,0.001,0.0,0.001,0.999,307,119,WR119,279,306,-56.0,,unknown
Jaylin Lane,WR,WAS,24.0,7.0,Active,1.0,12641,,,2ec24c7a-8d5d-453a-b45d-03eb27c645d0,00-0040164,,,,,,,,,,0.0,0.0,7.0,0.0,1.0,16.0,225.0,0.0,32.0,,,0.362,0.074,,,370.0,14.0,2 out of 5 stars,61.2,61.3,7.192,68.492,-139.371,15.0,2.613,2.706,0.0,0.933,1.035,False,,0.907,47.497,88.374,37.789,102.394,0.0,0.0,0.001,0.0,0.001,0.999,303,115,WR115,315,307,,,Boom/Bust
Marlin Klein,TE,HOU,23.0,8.0,Active,0.0,13307,,,bc8c44b4-bda4-43e6-9ed4-6da16263e7f2,KLE258860,,,,,,,,,,,,,,,,,,,,,,,,,424.0,15.0,4 out of 5 stars,44.5,44.47,5.916,50.386,-136.235,,,,,,,True,59.0,,31.039,66.971,23.18,81.524,0.0,0.007,0.072,0.0,0.0,1.0,294,60,TE60,336,308,,,unknown
Adam Trautman,TE,DEN,29.0,10.0,Active,6.0,6869,3911853.0,32775.0,4e14183b-f974-4745-9d7f-8f5eb2a92a7d,00-0036422,0.0,0.0,0.0,0.0,0.0,13.0,188.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,20.0,195.0,1.0,23.0,0.518,0.04,0.573,0.039,,,471.0,15.0,4 out of 5 stars,47.6,47.8,5.865,53.665,-132.956,26.0,3.435,4.192,0.038,0.692,1.22,False,,0.858,33.829,70.728,25.649,84.269,0.0,0.008,0.082,0.0,0.0,1.0,288,57,TE57,361,309,,,Boom/Bust
Chris Brooks,RB,GB,26.0,11.0,Active,3.0,11370,,,35a0d440-f017-11ed-bedb-53f19b227cc3,00-0038685,0.0,0.0,183.0,1.0,36.0,11.0,69.0,0.0,13.0,0.0,0.0,106.0,0.0,27.0,13.0,91.0,0.0,17.0,0.197,0.028,0.201,0.037,298.0,319.0,265.0,12.0,4 out of 5 stars,66.9,66.88,16.023,82.903,-143.742,28.0,2.675,2.502,0.0,0.893,0.935,False,,0.709,42.088,114.629,26.435,137.735,0.0,0.002,0.029,0.0,0.01,0.99,310,64,RB64,281,310,9.0,,Injury Risk
Zachariah Branch,WR,ATL,22.0,11.0,Active,0.0,13320,,,41f192cd-cc4a-44bc-9c21-43a19ecfc86c,BRA531428,,,,,,,,,,,,,,,,,,,,,,,195.0,186.0,247.0,11.0,3 out of 5 stars,53.4,53.56,6.514,60.074,-147.789,,,,,,,True,79.0,,36.32,78.072,27.483,93.943,0.0,0.0,0.001,0.0,0.001,0.999,315,122,WR122,277,311,-129.0,,unknown
Connor Heyward,TE,LV,27.0,13.0,Active,4.0,8181,,,62e96d7c-e4dd-4a90-8c3a-8017eb69120d,00-0037304,0.0,0.0,0.0,0.0,0.0,6.0,40.0,1.0,8.0,0.0,0.0,43.0,2.0,15.0,3.0,21.0,1.0,4.0,0.181,0.017,0.086,0.008,,,,,,36.3,36.3,4.385,40.685,-145.936,26.0,1.669,2.94,0.0,0.0,1.761,False,,0.835,21.528,55.969,15.571,70.059,0.0,0.005,0.04,0.0,0.0,1.0,314,66,TE66,299,312,,,Injury Risk
Drew Sample,TE,CIN,30.0,6.0,Active,7.0,6001,3127310.0,31884.0,15a4f552-ecaf-45bd-9006-aa5dda93bee6,00-0035631,0.0,0.0,-4.0,0.0,1.0,20.0,109.0,1.0,22.0,0.0,0.0,3.0,0.0,1.0,15.0,106.0,1.0,20.0,0.572,0.035,0.536,0.033,,,,,,33.7,33.81,4.503,38.313,-148.308,23.0,2.974,2.98,0.0,0.739,1.002,False,,0.784,23.142,51.231,16.712,60.622,0.0,0.0,0.013,0.0,0.0,1.0,318,67,TE67,304,313,,,Injury Risk
Kimani Vidal,RB,LAC,24.0,7.0,Active,2.0,11647,,,ed923635-f021-4b76-9dbb-9f1901eeaab9,00-0039391,0.0,0.0,155.0,0.0,43.0,5.0,62.0,1.0,9.0,0.0,0.0,643.0,3.0,155.0,16.0,136.0,1.0,22.0,0.277,0.018,0.545,0.04,197.5,190.0,178.0,10.0,3 out of 5 stars,61.0,61.03,13.958,74.988,-151.657,22.0,6.845,7.247,0.091,0.682,1.059,False,,,49.355,97.713,37.726,114.359,0.0,0.0,0.008,0.0,0.002,0.998,330,66,RB66,266,314,-140.0,,Boom/Bust
Cade Stover,TE,HOU,26.0,8.0,Active,2.0,11599,,,559d5222-0403-4a14-94c7-c7bd5072c939,00-0039359,0.0,0.0,0.0,0.0,0.0,15.0,133.0,1.0,22.0,0.0,0.0,3.0,0.0,4.0,12.0,76.0,0.0,16.0,0.404,0.04,0.44,0.029,,,,,,33.2,33.31,4.57,37.88,-148.741,20.0,2.71,2.771,0.0,0.85,1.022,False,,0.749,20.858,51.059,14.083,61.719,0.0,0.001,0.016,0.0,0.0,1.0,319,68,TE68,305,315,,,Injury Risk
Nick Vannett,TE,,33.0,,Active,10.0,3258,2576399.0,29328.0,c731aa8a-778b-4ccd-a19f-517eb66f47b7,00-0032394,0.0,0.0,0.0,0.0,0.0,17.0,135.0,3.0,20.0,,,,,,,,,,0.361,0.039,0.083,,,,,,,33.3,33.3,3.568,36.868,-149.753,12.0,4.042,3.75,0.0,0.583,0.928,False,,,25.946,47.324,20.299,54.186,0.0,0.0,0.004,0.0,0.0,1.0,322,69,TE69,311,316,,,Boom/Bust
James Conner,RB,ARI,31.0,14.0,Active,9.0,4137,3045147.0,30218.0,28a084c0-14df-499f-bd1f-b975603626b7,00-0033553,0.0,0.0,1094.0,8.0,236.0,47.0,414.0,1.0,55.0,0.0,0.0,95.0,1.0,32.0,8.0,38.0,1.0,9.0,0.606,0.105,0.5,0.015,222.5,217.0,159.0,10.0,2 out of 5 stars,61.6,61.6,11.866,73.466,-153.179,19.0,15.005,7.375,0.211,0.105,0.492,False,,0.595,25.394,113.631,7.919,136.369,0.0,0.001,0.023,0.0,0.005,0.995,333,67,RB67,260,317,-116.0,,Injury Risk
Adam Randall,RB,BAL,21.0,13.0,Active,0.0,13302,,,4fa0fbdb-05a1-4ca0-89dd-f999978b5827,RAN022436,,,,,,,,,,,,,,,,,,,,,,,327.0,331.0,309.0,13.0,3 out of 5 stars,66.0,66.19,12.53,78.72,-147.925,,,,,,,True,174.0,,43.431,98.038,32.405,118.362,0.0,0.002,0.015,0.0,0.006,0.994,316,65,RB65,298,318,15.0,,unknown
Grant Calcaterra,TE,PHI,27.0,10.0,Active,4.0,8177,,,f6988cfa-2dcf-490b-ac80-9af8e4292efa,00-0037086,0.0,0.0,0.0,0.0,0.0,24.0,298.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,76.0,1.0,13.0,0.66,0.072,0.403,0.028,,,,,,32.8,32.65,3.953,36.603,-150.018,24.0,3.433,3.56,0.0,0.75,1.037,False,,0.682,16.88,52.097,9.88,63.243,0.0,0.001,0.021,0.0,0.0,1.0,323,70,TE70,313,319,,,Injury Risk
Tutu Atwell,WR,MIA,26.0,6.0,Active,5.0,7562,,,7dc49535-f9dd-44b0-94f2-08ac6470130b,00-0036849,0.0,0.0,7.0,0.0,2.0,42.0,562.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,1.0,15.0,0.39,0.115,0.279,0.026,353.0,387.0,375.0,14.0,3 out of 5 stars,53.2,53.14,6.624,59.764,-148.099,23.0,5.657,4.84,0.0,0.609,0.856,False,,0.803,38.255,78.838,27.844,91.752,0.0,0.0,0.0,0.0,0.0,1.0,317,123,WR123,332,320,70.0,,Injury Risk
Jahdae Walker,WR,CHI,24.0,10.0,Active,1.0,13079,,,46352a70-25f5-11f0-83f2-77ca9eeac893,00-0040277,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,87.0,2.0,10.0,,,0.151,0.019,283.0,337.0,462.0,15.0,3 out of 5 stars,60.3,60.23,6.252,66.482,-141.381,,,,,,,True,,,41.095,88.217,31.021,105.791,0.0,0.0,0.002,0.0,0.002,0.998,306,118,WR118,369,321,31.0,,unknown
Charlie Woerner,TE,ATL,28.0,11.0,Active,6.0,7075,4035020.0,32860.0,527dfee0-a242-4dc7-830a-ab7028308259,00-0036429,0.0,0.0,0.0,0.0,0.0,7.0,46.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,0.0,9.0,0.424,0.022,0.508,0.017,,,,,,30.8,30.84,4.3,35.14,-151.481,19.0,1.284,1.482,0.0,0.947,1.154,False,,,23.46,45.916,18.414,54.104,0.0,0.0,0.005,0.0,0.0,1.0,328,74,TE74,321,322,,,Boom/Bust
Lucas Havrisik,K,GB,26.0,11.0,Active,4.0,8932,,,acb45400-339b-11ed-bc62-03fa2e99e805,00-0038152,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,-151.629,,,,,,,True,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,329,34,K34,322,323,,,unknown
Nate Adkins,TE,DEN,27.0,10.0,Active,3.0,11433,,,bcd0ae60-f31c-11ed-819c-fd03d0cc2698,00-0038783,0.0,0.0,0.0,0.0,0.0,14.0,115.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,1.0,11.0,0.378,0.027,0.328,0.019,,,,,,31.7,31.53,3.702,35.232,-151.389,21.0,2.871,3.251,0.0,0.762,1.132,False,,0.67,15.482,50.525,8.621,61.822,0.0,0.001,0.021,0.0,0.0,1.0,327,73,TE73,316,324,,,Injury Risk
Mitchell Evans,TE,CAR,23.0,5.0,Active,1.0,12473,,,788b494d-d624-46ae-a956-81bd10f6a044,00-0040187,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,19.0,171.0,2.0,25.0,,,0.374,0.052,,,456.0,15.0,2 out of 5 stars,37.5,37.61,4.633,42.243,-144.378,14.0,3.443,3.206,0.0,0.571,0.931,False,,0.881,29.152,54.27,22.644,62.884,0.0,0.0,0.012,0.0,0.0,1.0,312,64,TE64,372,325,,,Boom/Bust
Nate Boerkircher,TE,JAX,24.0,7.0,Active,0.0,13299,,,69aa9430-b9b0-4cd9-8dd5-3a81963336de,BOE586077,,,,,,,,,,,,,,,,,,,,,,,,,466.0,15.0,3 out of 5 stars,37.1,37.28,4.657,41.937,-144.684,,,,,,,True,56.0,,25.814,56.152,19.314,68.215,0.0,0.002,0.032,0.0,0.0,1.0,313,65,TE65,377,326,,,unknown
Kendrick Bourne,WR,ARI,30.0,14.0,Active,9.0,4454,3045523.0,30551.0,5aba3610-ab55-4922-ac46-806ded5eb8bf,00-0033307,0.0,0.0,6.0,0.0,1.0,28.0,305.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,37.0,551.0,0.0,53.0,0.583,0.076,0.567,0.096,324.0,303.0,360.0,14.0,2 out of 5 stars,50.2,50.47,6.725,57.195,-150.668,26.0,6.046,5.894,0.038,0.654,0.975,False,,0.753,32.338,77.057,21.882,92.084,0.0,0.0,0.0,0.0,0.0,1.0,324,126,WR126,329,327,-21.0,,Injury Risk
Tanner Hudson,TE,CIN,31.0,6.0,Active,8.0,5409,3050481.0,31257.0,2fa75e05-cac4-4b40-8924-dbc9ae0c959c,00-0034613,0.0,0.0,1.0,0.0,1.0,19.0,154.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,19.0,168.0,2.0,24.0,0.157,0.037,0.147,0.039,,,,,,29.2,29.32,3.905,33.225,-153.396,19.0,4.647,3.892,0.053,0.579,0.838,False,,,23.921,42.187,18.87,48.293,0.0,0.0,0.001,0.0,0.0,1.0,334,77,TE77,326,327,,,Boom/Bust
Will Mallory,TE,IND,27.0,13.0,Active,3.0,10220,,,5d4a5e4f-7c74-4b4c-b8e5-33bb831e3057,00-0038394,0.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.14,0.016,0.135,0.002,,,,,,29.5,29.5,3.475,32.975,-153.646,8.0,1.188,1.036,0.0,1.0,0.872,False,,,23.862,42.107,18.915,48.022,0.0,0.0,0.001,0.0,0.0,1.0,335,78,TE78,327,329,,,Boom/Bust
Ben Sinnott,TE,WAS,24.0,7.0,Active,2.0,11596,,,b5c717af-9116-483c-9ab3-c9db0a988ab8,00-0039912,0.0,0.0,0.0,0.0,0.0,5.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,114.0,1.0,13.0,0.266,0.01,0.361,0.03,305.0,355.0,394.0,14.0,1 out of 5 stars,31.7,31.83,3.713,35.543,-151.078,16.0,2.638,2.667,0.0,0.75,1.011,False,,,24.76,45.801,19.591,53.224,0.0,0.0,0.004,0.0,0.0,1.0,325,71,TE71,354,330,30.0,,Boom/Bust
Cam Grandy,TE,CIN,26.0,6.0,Active,2.0,12062,,,8e6c6eb0-0725-11ef-b490-715b3492492e,00-0039631,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,0.134,0.008,0.092,0.003,,,,,,29.0,29.0,3.934,32.934,-153.687,,,,,,,True,,,20.087,43.914,15.3,52.969,0.0,0.0,0.007,0.0,0.0,1.0,336,79,TE79,328,331,,,unknown
Kevin Coleman,WR,MIA,22.0,6.0,Active,0.0,13338,,,0b7b96b1-7733-4ceb-ac59-5ff7029df86c,COL362413,,,,,,,,,,,,,,,,,,,,,,,312.0,360.0,397.0,14.0,3 out of 5 stars,51.6,51.9,6.437,58.337,-149.525,,,,,,,True,177.0,,33.709,72.148,25.688,87.052,0.0,0.0,0.0,0.0,0.0,1.0,321,125,WR125,350,332,39.0,,unknown
Demarcus Robinson,WR,SF,31.0,8.0,Active,10.0,3286,3043116.0,29360.0,46b16198-116f-4913-85db-2bc21462bd66,00-0032775,0.0,0.0,0.0,0.0,0.0,31.0,505.0,7.0,64.0,0.0,0.0,6.0,0.0,1.0,22.0,276.0,1.0,35.0,0.817,0.118,0.468,0.064,,,428.0,15.0,2 out of 5 stars,52.9,53.13,5.599,58.729,-149.134,31.0,5.797,5.935,0.032,0.613,1.024,False,,0.797,35.721,77.679,25.818,92.104,0.0,0.0,0.0,0.0,0.0,1.0,320,124,WR124,367,333,,,Injury Risk
Emanuel Wilson,RB,SEA,27.0,11.0,Active,3.0,11435,,,05266280-f323-11ed-bd27-0bcbcaae8d67,00-0038797,0.0,0.0,502.0,4.0,103.0,11.0,48.0,1.0,14.0,0.0,0.0,496.0,3.0,125.0,15.0,99.0,0.0,17.0,0.234,0.03,0.311,0.037,207.5,198.0,170.0,10.0,4 out of 5 stars,51.2,51.06,13.172,64.232,-162.413,34.0,5.544,5.947,0.029,0.647,1.073,False,,0.778,37.427,86.37,26.383,102.525,0.0,0.0,0.004,0.0,0.001,0.999,355,68,RB68,275,334,-157.0,,Injury Risk
Dallen Bentley,TE,DEN,25.0,10.0,Active,0.0,13577,,,4b40205a-7f62-4fd4-bc25-c470cc76a70f,BEN687044,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,28.5,3.685,32.185,-154.437,,,,,,,True,256.0,,18.325,39.851,13.925,48.04,0.0,0.0,0.004,0.0,0.0,1.0,337,80,TE80,331,335,,,unknown
Foster Moreau,TE,HOU,29.0,8.0,Active,7.0,5985,3843945.0,31969.0,9c3a67fd-5c6e-4689-9e08-9ff6d4db6c9a,00-0034981,0.0,0.0,0.0,0.0,0.0,32.0,413.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,7.0,59.0,0.0,10.0,0.691,0.083,0.357,0.018,,,,,,27.6,27.67,2.943,30.613,-156.008,23.0,5.052,4.632,0.0,0.522,0.917,False,,0.788,18.661,40.19,13.649,47.396,0.0,0.0,0.002,0.0,0.0,1.0,340,83,TE83,337,336,,,Injury Risk
Bauer Sharp,TE,TB,23.0,10.0,Active,0.0,13308,,,613e095e-7bd0-4e02-b21d-fc3f846b0937,SHA375359,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,28.2,3.44,31.64,-154.981,,,,,,,True,185.0,,18.168,39.364,13.681,47.318,0.0,0.0,0.003,0.0,0.0,1.0,339,82,TE82,335,337,,,unknown
