espn_id,full_name,position,pro_team_id,adp,adp_pct_change,pct_owned,pct_started,proj_total_espn_default,proj_rush_att,proj_rush_yds,proj_rush_td,proj_rec,proj_rec_yds,proj_rec_td,proj_pass_att,proj_pass_yds,proj_pass_td,proj_pass_int,proj_fg_made,proj_fg_att,proj_pat_made,nn
4282647,Jeff Cotton,WR,0,,,,,,,,,,,,,,,,,,,jeff cotton
4430104,Sincere McCormick,RB,25,169.99,0.0,0.02,0.0,,,,,,,,,,,,,,,sincere mccormick
4872477,Alex Bullock,WR,30,,,,,,,,,,,,,,,,,,,alex bullock
4036949,Connor Slomka,RB,0,,,,,,,,,,,,,,,,,,,connor slomka
4430288,Eli Pancol,WR,11,,,,,,,,,,,,,,,,,,,eli pancol
4069817,JaQuan Hardy,RB,0,,,,,,,,,,,,,,,,,,,jaquan hardy
2513351,Da'Ron Brown,WR,24,,,,,,,,,,,,,,,,,,,da ron brown
2972092,Kyle Sloter,QB,0,,,,,,,,,,,,,,,,,,,kyle sloter
2972091,Jalen Richard,RB,0,,,,,,,,,,,,,,,,,,,jalen richard
4069806,Jason Moore,WR,0,,,,,,,,,,,,,,,,,,,jason moore
4430325,Makai Polk,WR,0,,,,,,,,,,,,,,,,,,,makai polk
2972065,Jordan Williams-Lambert,WR,3,,,,,,,,,,,,,,,,,,,jordan williams lambert
3692942,George Campbell,WR,0,,,,,,,,,,,,,,,,,,,george campbell
2447781,Duron Carter,WR,11,,,,,,,,,,,,,,,,,,,duron carter
4037124,Sean Riley,WR,0,,,,,,,,,,,,,,,,,,,sean riley
5151145,Leon Johnson III,WR,0,,,,,,,,,,,,,,,,,,,leon johnson
4250013,Ramon Jefferson,RB,0,,,,,,,,,,,,,,,,,,,ramon jefferson
4430254,Jerjuan Newton,WR,0,,,,,,,,,,,,,,,,,,,jerjuan newton
3693033,Jacques Patrick,RB,0,,,,,,,,,,,,,,,,,,,jacques patrick
3054030,William Stanback,RB,0,,,,,,,,,,,,,,,,,,,william stanback
4430270,Ja'Mori Maclin,WR,2,,,,,,,,,,,,,,,,,,,ja mori maclin
4069839,Charles Holland,WR,4,,,,,,,,,,,,,,,,,,,charles holland
5151317,Robert Henry Jr.,RB,28,,,,,,,,,,,,,,,,,,,robert henry
4430431,Kurtis Rourke,QB,25,169.98,0.0,0.03,0.01,,,,,,,,,,,,,,,kurtis rourke
4692590,Jalin Hyatt,WR,19,169.99,0.0,0.05,0.01,,,,,,,,,,,,,,,jalin hyatt
4430470,TJ Sheffield,WR,0,,,,,,,,,,,,,,,,,,,tj sheffield
2972282,Trey Williams,RB,6,,,,,,,,,,,,,,,,,,,trey williams
4217370,Cyril Grayson Jr.,WR,0,,,,,,,,,,,,,,,,,,,cyril grayson
4037235,Greg Dortch,WR,8,169.93,0.01,0.18,0.03,,4.643,23.998,0.367,4.098,39.827,0.273,,,,,,,,greg dortch
3054212,Jonnu Smith,TE,0,170.02,0.01,0.09,0.02,,,,,,,,,,,,,,,jonnu smith
2972283,Tra Carson,RB,0,,,,,,,,,,,,,,,,,,,tra carson
4692530,Chandler Morris,QB,0,,,,,,,,,,,,,,,,,,,chandler morris
2972240,Jason Croom,TE,0,,,,,,,,,,,,,,,,,,,jason croom
2988624,Riley McCarron,WR,0,,,,,,,,,,,,,,,,,,,riley mccarron
4430388,DeWayne McBride,RB,0,169.95,0.01,0.02,0.01,,,,,,,,,,,,,,,dewayne mcbride
2972236,Nathan Peterman,QB,0,,,,,,,,,,,,,,,,,,,nathan peterman
4037213,Jamie Newman,QB,0,,,,,,,,,,,,,,,,,,,jamie newman
4430404,Aidan Robbins,RB,0,,,,,,,,,,,,,,,,,,,aidan robbins
4430539,Brenton Strange,TE,30,167.19,-0.1,13.02,2.39,,,,,59.067,598.11,3.977,,,,,,,,brenton strange
4037311,Jalen Camp,WR,0,,,,,,,,,,,,,,,,,,,jalen camp
2972331,Mason Schreck,TE,0,,,,,,,,,,,,,,,,,,,mason schreck
4430551,Titus Swen,RB,0,,,,,,,,,,,,,,,,,,,titus swen
4037295,Dedrick Mills,RB,0,,,,,,,,,,,,,,,,,,,dedrick mills
2972311,Jordan Johnson,RB,2,,,,,,,,,,,,,,,,,,,jordan johnson
4430577,Rashod Owens,WR,0,,,,,,,,,,,,,,,,,,,rashod owens
5085942,Treyvhon Saunders,WR,34,,,,,,,,,,,,,,,,,,,treyvhon saunders
4250360,Bailey Zappe,QB,20,169.98,0.0,0.03,0.01,,,,,,,,,,,,,,,bailey zappe
3676833,KaVontae Turpin,WR,6,169.87,-0.01,0.85,0.22,,17.691,102.45,0.429,18.207,229.916,1.718,,,,,,,,kavontae turpin
4430590,Payton Thorne,QB,0,,,,,,,,,,,,,,,,,,,payton thorne
4872957,Raylen Sharpe,WR,11,,,,,,,,,,,,,,,,,,,raylen sharpe
3676818,TreVontae Hights,WR,0,,,,,,,,,,,,,,,,,,,trevontae hights
4250253,Lujuan Winningham,WR,0,,,,,,,,,,,,,,,,,,,lujuan winningham
4594319,Brady Boyd,WR,30,,,,,,,,,,,,,,,,,,,brady boyd
4610703,Jalen White,RB,0,,,,,,,,,,,,,,,,,,,jalen white
4430482,Joshua Simon,TE,1,,,,,,,,,,,,,,,,,,,joshua simon
4594337,Liam Clifford,WR,11,,,,,,,,,,,,,,,,,,,liam clifford
3939146,Marvelle Ross,WR,0,,,,,,,,,,,,,,,,,,,marvelle ross
3136308,George Aston,RB,0,,,,,,,,,,,,,,,,,,,george aston
2972460,Breshad Perriman,WR,0,,,,,,,,,,,,,,,,,,,breshad perriman
4430681,Jared Wayne,WR,34,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,jared wayne
5086027,TJ Harden,RB,26,,,,,,,,,,,,,,,,,,,tj harden
4430684,Treyton Welch,TE,18,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,treyton welch
4037433,Jake Herslow,WR,0,,,,,,,,,,,,,,,,,,,jake herslow
4430689,Dominic Richardson,RB,6,,,,,,,,,,,,,,,,,,,dominic richardson
4578142,Julian Diaz,K,0,,,,,,,,,,,,,,,,,,,julian diaz
4692835,Jalen Brooks,WR,22,169.98,0.0,0.05,0.01,,,,,,,,,,,,,,,jalen brooks
4430723,Jared Wiley,TE,12,169.99,0.0,0.03,0.0,,,,,,,,,,,,,,,jared wiley
4594446,Roderick Daniels Jr.,WR,0,,,,,,,,,,,,,,,,,,,roderick daniels
4594444,Jordan Moore,WR,4,,,,,,,,,,,,,,,,,,,jordan moore
5151528,Ethan Conner,TE,30,,,,,,,,,,,,,,,,,,,ethan conner
4266790,Ramiz Ahmed,K,0,,,,,,,,,,,,,,,,,,,ramiz ahmed
3119996,Xavier Turner,RB,26,,,,,,,,,,,,,,,,,,,xavier turner
4037485,Bruno Labelle,TE,0,,,,,,,,,,,,,,,,,,,bruno labelle
4430637,Ja'Lynn Polk,WR,18,169.99,0.0,0.06,0.01,,,,,,,,,,,,,,,ja lynn polk
4037481,Devin Gray,WR,0,,,,,,,,,,,,,,,,,,,devin gray
5299008,Shane Watts,RB,0,,,,,,,,,,,,,,,,,,,shane watts
4037478,Gerrid Doaks,RB,0,,,,,,,,,,,,,,,,,,,gerrid doaks
2972515,Cooper Rush,QB,1,170.0,0.0,0.05,0.01,,,,,,,,,,,,,,,cooper rush
4430656,Myles Price,WR,16,169.94,0.01,0.11,0.03,,,,,,,,,,,,,,,myles price
4692796,Nick DeGennaro,WR,17,,,,,,,,,,,,,,,,,,,nick degennaro
2513770,Neal Sterling,TE,12,,,,,,,,,,,,,,,,,,,neal sterling
4037457,Travis Homer,RB,23,169.98,0.0,0.05,0.01,,,,,,,,,,,,,,,travis homer
4430802,Darnell Washington,TE,23,169.57,0.05,1.75,0.32,,,,,30.957,304.186,1.888,,,,,,,,darnell washington
4430800,Julian Fleming,WR,0,,,,,,,,,,,,,,,,,,,julian fleming
4430804,Chris Tyree,WR,0,,,,,,,,,,,,,,,,,,,chris tyree
4430807,Bijan Robinson,RB,1,2.64,-0.05,99.82,99.46,352.96794347,286.67,1374.078,8.452,75.666,707.118,3.382,,,,,,,,bijan robinson
4430825,EJ Smith,RB,12,,,,,,,,,,,,,,,,,,,ej smith
4430834,Jalen McMillan,WR,27,167.1,-0.02,19.12,0.52,,4.365,24.618,0.215,47.299,589.241,3.88,,,,,,,,jalen mcmillan
4692972,Jamoi Mayes,WR,0,,,,,,,,,,,,,,,,,,,jamoi mayes
4037532,Garrett Walston,TE,0,,,,,,,,,,,,,,,,,,,garrett walston
4430841,Carson Beck,QB,22,169.8,0.09,1.18,0.08,,6.552,29.239,0.28,,,,66.276,448.38,2.508,1.503,,,,carson beck
4430737,Kyren Williams,RB,14,42.24,-0.37,97.6,83.54,,236.545,1071.263,10.178,33.421,223.816,1.644,,,,,,,,kyren williams
4578233,Ryan Coe,K,0,,,,,,,,,,,,,,,,,,,ryan coe
4037591,Joe Reed,WR,0,,,,,,,,,,,,,,,,,,,joe reed
3955669,Jordan Jones,TE,0,,,,,,,,,,,,,,,,,,,jordan jones
4250570,Raphael Leonard,WR,30,,,,,,,,,,,,,,,,,,,raphael leonard
4611153,Taylor Russolino,K,0,,,,,,,,,,,,,,,,,,,taylor russolino
4054085,Dezmon Patmon,WR,0,,,,,,,,,,,,,,,,,,,dezmon patmon
4365395,Julian Hill,TE,17,169.99,0.01,0.05,0.01,,,,,,,,,,,,,,,julian hill
4430968,Kimani Vidal,RB,24,170.34,-0.01,1.91,0.14,,37.435,153.012,1.215,7.84,62.676,0.37,,,,,,,,kimani vidal
4578436,Coleman Owen,WR,11,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,coleman owen
4365325,Colby Suits,QB,0,,,,,,,,,,,,,,,,,,,colby suits
4709392,Anthony Tyus III,RB,29,,,,,,,,,,,,,,,,,,,anthony tyus
4430870,KeAndre Lambert-Smith,WR,24,169.94,0.0,0.13,0.02,,,,,9.628,121.003,0.852,,,,,,,,keandre lambert smith
4430871,Sean Tucker,RB,27,170.21,0.0,0.71,0.08,,43.654,182.653,2.44,1.985,14.422,0.082,,,,,,,,sean tucker
4430878,Jaxon Smith-Njigba,WR,26,5.78,-0.04,99.82,99.34,326.76750232,4.601,25.169,0.165,116.746,1569.192,8.537,,,,,,,,jaxon smith njigba
4430875,Daniel Jackson,WR,0,,,,,,,,,,,,,,,,,,,daniel jackson
4430893,Chip Trayanum,RB,20,,,,,,,,,,,,,,,,,,,chip trayanum
4594749,Michael Trigg,TE,6,169.96,0.0,0.13,0.04,,,,,,,,,,,,,,,michael trigg
2972765,Wes Saxton,TE,26,,,,,,,,,,,,,,,,,,,wes saxton
4431053,Mac Dalena,WR,2,,,,,,,,,,,,,,,,,,,mac dalena
4693208,Patrick Gurd,TE,13,,,,,,,,,,,,,,,,,,,patrick gurd
3120303,Ross Dwelley,TE,0,170.01,0.01,0.01,0.0,,,,,,,,,,,,,,,ross dwelley
5151948,Joey Aguilar,QB,30,,,,,,,,,,,,,,,,,,,joey aguilar
4431068,Moochie Dixon,WR,0,,,,,,,,,,,,,,,,,,,moochie dixon
5151965,Kadarius Calloway,RB,27,,,,,,,,,,,,,,,,,,,kadarius calloway
4250864,Dai'Jean Dixon,WR,0,,,,,,,,,,,,,,,,,,,dai jean dixon
2579604,Phillip Dorsett II,WR,13,170.0,0.01,0.04,0.01,,,,,,,,,,,,,,,phillip dorsett
2579623,Rashawn Scott,WR,0,,,,,,,,,,,,,,,,,,,rashawn scott
4250764,Stone Smartt,TE,21,169.98,0.0,0.02,0.01,,,,,,,,,,,,,,,stone smartt
4430992,Kentrel Bullock,RB,4,,,,,,,,,,,,,,,,,,,kentrel bullock
4578462,OJ Hiliare,WR,0,,,,,,,,,,,,,,,,,,,oj hiliare
3054850,Alvin Kamara,RB,18,156.35,0.08,53.72,1.86,,124.649,499.638,2.293,35.253,232.496,0.933,,,,,,,,alvin kamara
3054845,Robert Foster,WR,0,,,,,,,,,,,,,,,,,,,robert foster
2514129,Bud Sasser,WR,14,,,,,,,,,,,,,,,,,,,bud sasser
2514123,Marcus Murphy,RB,29,,,,,,,,,,,,,,,,,,,marcus murphy
4365503,Kevin Shaa,WR,0,,,,,,,,,,,,,,,,,,,kevin shaa
4431045,John Copenhaver,TE,0,,,,,,,,,,,,,,,,,,,john copenhaver
4431044,Jalin Conyers,TE,0,,,,,,,,,,,,,,,,,,,jalin conyers
2514150,Kenny Bell,WR,7,,,,,,,,,,,,,,,,,,,kenny bell
3120349,Jalen Greene,WR,14,,,,,,,,,,,,,,,,,,,jalen greene
3120348,JuJu Smith-Schuster,WR,19,169.92,0.01,0.22,0.04,,,,,0.692,6.412,0.038,,,,,,,,juju smith schuster
4250969,Rodney Williams,TE,0,170.0,0.0,0.01,0.01,,,,,,,,,,,,,,,rodney williams
4250970,Dresser Winn,QB,0,,,,,,,,,,,,,,,,,,,dresser winn
4693331,Cam Miller,QB,15,169.98,0.01,0.03,0.01,,,,,,,,,,,,,,,cam miller
4431197,Romello Brinson,WR,0,,,,,,,,,,,,,,,,,,,romello brinson
4431196,Jake Briningstool,TE,12,,,,,,,,,,,,,,,,,,,jake briningstool
4775270,Jaden Shirden,RB,0,,,,,,,,,,,,,,,,,,,jaden shirden
4431210,Beaux Collins,WR,19,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,beaux collins
4775266,Dymere Miller,WR,0,,,,,,,,,,,,,,,,,,,dymere miller
5152117,Michael Wortham,WR,30,,,,,,,,,,,,,,,,,,,michael wortham
4693370,Riley Nowakowski,RB,23,169.97,0.0,0.14,0.01,,,,,4.259,29.058,0.159,,,,,,,,riley nowakowski
3054860,ArDarius Stewart,WR,28,,,,,,,,,,,,,,,,,,,ardarius stewart
2514206,Blake Bell,TE,0,,,,,,,,,,,,,,,,,,,blake bell
3054970,Chris Thompson,WR,0,,,,,,,,,,,,,,,,,,,chris thompson
4873485,Johnny Pascuzzi,TE,24,,,,,,,,,,,,,,,,,,,johnny pascuzzi
4676889,Myles Montgomery,RB,17,,,,,,,,,,,,,,,,,,,myles montgomery
4431134,Eli Wilson,TE,0,,,,,,,,,,,,,,,,,,,eli wilson
4431142,Jimmy Holiday,WR,12,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,jimmy holiday
4775196,Tommy Mellott,WR,0,169.97,0.0,0.02,0.01,,,,,,,,,,,,,,,tommy mellott
2579846,Ben Koyack,TE,0,,,,,,,,,,,,,,,,,,,ben koyack
2973052,Daniel Braverman,WR,0,,,,,,,,,,,,,,,,,,,daniel braverman
4709678,Devonte Ross,WR,24,,,,,,,,,,,,,,,,,,,devonte ross
4431152,Jackson Acker,RB,2,,,,,,,,,,,,,,,,,,,jackson acker
4365616,Casey Bauman,QB,0,,,,,,,,,,,,,,,,,,,casey bauman
4889929,Quinn Ewers,QB,15,169.95,0.0,0.2,0.03,,0.976,4.01,0.02,,,,22.372,152.89,0.561,0.605,,,,quinn ewers
4250945,Colton Dowell,WR,0,169.99,0.0,0.02,0.0,,,,,,,,,,,,,,,colton dowell
5086529,Cody Hardy,TE,18,,,,,,,,,,,,,,,,,,,cody hardy
3087801,Nick Fitzgerald,QB,0,,,,,,,,,,,,,,,,,,,nick fitzgerald
3923397,Ryquell Armstead,RB,0,,,,,,,,,,,,,,,,,,,ryquell armstead
3120558,Micah Wright,WR,18,,,,,,,,,,,,,,,,,,,micah wright
3923392,Mitchell Wilcox,TE,0,170.0,-0.01,0.01,0.0,,,,,,,,,,,,,,,mitchell wilcox
4431325,Taylen Green,QB,5,169.97,0.0,0.13,0.01,,,,,,,,,,,,,,,taylen green
4431334,Chris Hilton Jr.,WR,28,,,,,,,,,,,,,,,,,,,chris hilton
4431342,Brennan Presley,WR,14,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,brennan presley
4431346,Mark Redman,TE,14,,,,,,,,,,,,,,,,,,,mark redman
4431353,Xavier Restrepo,WR,10,170.0,0.0,0.03,0.01,,,,,,,,,,,,,,,xavier restrepo
3120540,Drew Belcher,TE,22,,,,,,,,,,,,,,,,,,,drew belcher
4431268,Chimere Dike,WR,10,171.01,0.11,1.66,0.14,,10.133,50.18,0.567,7.105,73.704,0.516,,,,,,,,chimere dike
4431280,Troy Franklin,WR,7,171.15,0.07,1.85,0.09,,2.045,10.575,0.078,17.008,215.842,1.771,,,,,,,,troy franklin
3120590,Easton Stick,QB,11,170.01,0.01,0.02,0.01,,,,,,,,,,,,,,,easton stick
3120588,Darrius Shepherd,WR,0,,,,,,,,,,,,,,,,,,,darrius shepherd
3923415,Cortrelle Simpson,WR,27,,,,,,,,,,,,,,,,,,,cortrelle simpson
4431299,Rome Odunze,WR,3,71.87,-0.29,91.73,41.63,,,,,59.333,1029.445,8.435,,,,,,,,rome odunze
4431304,Kejon Owens,RB,0,,,,,,,,,,,,,,,,,,,kejon owens
4431453,Deuce Vaughn,RB,0,169.98,0.0,0.02,0.01,,,,,,,,,,,,,,,deuce vaughn
4431452,Drake Maye,QB,17,47.94,0.01,98.99,79.25,673.95128438,101.036,531.587,4.047,,,,519.702,4094.19,26.948,11.17,,,,drake maye
2989641,Reece Horn,WR,0,,,,,,,,,,,,,,,,,,,reece horn
4431461,Chamon Metayer,TE,29,,,,,,,,,,,,,,,,,,,chamon metayer
4431459,Tyler Warren,TE,11,47.21,-0.09,98.98,94.56,122.49856888,6.292,14.466,0.379,86.007,871.835,5.321,,,,,,,,tyler warren
4431466,Jordan Watkins,WR,25,170.0,0.0,0.04,0.0,,,,,,,,,,,,,,,jordan watkins
4431465,Behren Morton,QB,17,169.98,0.0,0.03,0.01,,,,,,,,,,,,,,,behren morton
5103197,Tyren Montgomery,WR,10,,,,,,,,,,,,,,,,,,,tyren montgomery
3120659,Daurice Fountain,WR,0,,,,,,,,,,,,,,,,,,,daurice fountain
4431479,Ricky White III,WR,26,169.99,0.0,0.02,0.0,,,,,,,,,,,,,,,ricky white
2514461,Ezell Ruffin,WR,11,,,,,,,,,,,,,,,,,,,ezell ruffin
4431487,Savion Williams,WR,9,170.08,-0.01,0.63,0.07,,8.965,47.003,0.319,23.917,271.478,1.988,,,,,,,,savion williams
4431492,Roman Wilson,WR,23,169.92,0.01,0.27,0.03,,,,,,,,,,,,,,,roman wilson
2514542,Dres Anderson,WR,6,,,,,,,,,,,,,,,,,,,dres anderson
4431389,Ketron Jackson Jr.,WR,0,,,,,,,,,,,,,,,,,,,ketron jackson
3071572,Keelan Cole Sr.,WR,0,,,,,,,,,,,,,,,,,,,keelan cole
2580052,David Morgan,TE,16,,,,,,,,,,,,,,,,,,,david morgan
4038220,Cole McDonald,QB,0,,,,,,,,,,,,,,,,,,,cole mcdonald
4431431,Corey Kiner,RB,22,169.99,0.01,0.02,0.01,,,,,,,,,,,,,,,corey kiner
4366031,Tank Dell,WR,34,168.55,0.21,12.07,0.36,,8.408,44.586,0.197,37.948,461.93,2.656,,,,,,,,tank dell
4431574,Eli Stowers,TE,21,169.94,0.03,1.52,0.13,,4.626,19.917,0.172,14.313,142.902,1.027,,,,,,,,eli stowers
4431580,Miller Moss,QB,3,,,,,,,,,,,,,,,,,,,miller moss
4071091,Dre Miller,WR,0,,,,,,,,,,,,,,,,,,,dre miller
4431588,Ja'Tavion Sanders,TE,29,169.98,0.01,0.57,0.17,,,,,35.055,303.81,2.087,,,,,,,,ja tavion sanders
4431597,Roc Taylor,WR,29,,,,,,,,,,,,,,,,,,,roc taylor
4890373,Bauer Sharp,TE,27,169.99,0.0,0.02,0.0,,,,,,,,,,,,,,,bauer sharp
4431611,Caleb Williams,QB,3,92.06,-0.12,89.49,40.47,243.45877286,71.108,382.019,2.286,,,,528.278,3822.771,25.315,9.921,,,,caleb williams
4431618,Mario Williams,WR,14,,,,,,,,,,,,,,,,,,,mario williams
4382466,Jalen Nailor,WR,13,169.72,0.01,6.42,0.36,,2.092,11.087,0.076,44.153,605.732,3.012,,,,,,,,jalen nailor
4382470,Elijah Collins,RB,0,,,,,,,,,,,,,,,,,,,elijah collins
4431506,Ja'Corey Brooks,WR,0,169.97,0.0,0.02,0.01,,,,,,,,,,,,,,,ja corey brooks
4595342,Oronde Gadsden,TE,24,169.61,-0.19,10.01,1.72,,,,,41.603,443.681,3.457,,,,,,,,oronde gadsden
4431509,Kaden Prather,WR,9,169.97,0.0,0.03,0.02,,,,,,,,,,,,,,,kaden prather
2580216,DeAndre Carter,WR,0,170.02,0.01,0.02,0.0,,,,,,,,,,,,,,,deandre carter
3120878,DeVonte Dedmon,WR,0,,,,,,,,,,,,,,,,,,,devonte dedmon
4595348,Malik Nabers,WR,19,37.58,-0.12,98.2,54.31,,4.192,21.615,0.139,81.377,1068.514,6.865,,,,,,,,malik nabers
4365981,Izaiah Gathings,WR,0,,,,,,,,,,,,,,,,,,,izaiah gathings
4431536,Donovan Edwards,RB,15,169.98,0.01,0.03,0.01,,,,,,,,,,,,,,,donovan edwards
4431545,Will Shipley,RB,21,170.05,-0.02,0.47,0.07,,9.251,39.616,0.3,11.288,83.461,0.394,,,,,,,,will shipley
4431562,Phil Mafah,RB,6,169.95,0.01,0.1,0.01,,,,,,,,,,,,,,,phil mafah
2973405,Kalif Raymond,WR,3,169.88,0.04,0.29,0.08,,4.571,27.189,0.16,19.176,186.965,0.898,,,,,,,,kalif raymond
4038460,Dillon Stoner,WR,0,,,,,,,,,,,,,,,,,,,dillon stoner
4038441,Justice Hill,RB,33,170.72,0.05,4.74,0.38,,48.77,223.189,1.357,39.466,349.149,1.678,,,,,,,,justice hill
4382578,Tyler Snead,WR,0,,,,,,,,,,,,,,,,,,,tyler snead
4693881,Kisean Johnson,WR,0,,,,,,,,,,,,,,,,,,,kisean johnson
4038533,Darius Anderson,RB,0,,,,,,,,,,,,,,,,,,,darius anderson
2580343,Jalen Simmons,RB,22,,,,,,,,,,,,,,,,,,,jalen simmons
4038524,Gardner Minshew II,QB,22,169.97,0.0,0.11,0.02,,0.891,2.554,0.031,,,,21.727,141.817,0.634,0.593,,,,gardner minshew
3121023,Dallas Goedert,TE,21,102.28,-0.14,88.93,57.49,176.88644231,,,,70.48,725.54,5.65,,,,,,,,dallas goedert
3120980,Keelan Doss,WR,0,,,,,,,,,,,,,,,,,,,keelan doss
2580330,Temarrick Hemingway,TE,0,,,,,,,,,,,,,,,,,,,temarrick hemingway
2973626,C.J. Board,WR,0,,,,,,,,,,,,,,,,,,,c j board
2465679,Brandon Wegher,RB,14,,,,,,,,,,,,,,,,,,,brandon wegher
4038570,Jake Verity,K,0,,,,,,,,,,,,,,,,,,,jake verity
4038556,Artayvious Lynn,TE,0,,,,,,,,,,,,,,,,,,,artayvious lynn
4038539,Sewo Olonilua,RB,0,,,,,,,,,,,,,,,,,,,sewo olonilua
4382625,Sirgeo Hoffman,RB,0,,,,,,,,,,,,,,,,,,,sirgeo hoffman
4611995,Jamal Haynes,RB,4,,,,,,,,,,,,,,,,,,,jamal haynes
3121110,Alex Wesley,WR,0,,,,,,,,,,,,,,,,,,,alex wesley
2973663,Malachi Jones,WR,3,,,,,,,,,,,,,,,,,,,malachi jones
4710341,Jarquez Hunter,RB,14,169.96,0.01,0.15,0.02,,,,,,,,,,,,,,,jarquez hunter
3121225,Reggie White Jr.,WR,0,,,,,,,,,,,,,,,,,,,reggie white
2531358,Chris Manhertz,TE,19,170.0,0.01,0.06,0.02,,,,,1.833,16.331,0.12,,,,,,,,chris manhertz
4808839,Isaiah Bond,WR,5,169.99,0.0,0.36,0.04,,4.25,23.52,0.118,9.909,130.053,0.775,,,,,,,,isaiah bond
4808830,Damien Martinez,RB,9,169.98,0.01,0.05,0.01,,,,,,,,,,,,,,,damien martinez
4055171,Anthony Gordon,QB,0,,,,,,,,,,,,,,,,,,,anthony gordon
4808759,Camden Brown,WR,6,,,,,,,,,,,,,,,,,,,camden brown
4694074,Coleman Bennett,RB,3,,,,,,,,,,,,,,,,,,,coleman bennett
4808766,Mason Taylor,TE,20,169.9,-0.03,0.6,0.12,,,,,27.58,231.569,1.141,,,,,,,,mason taylor
4579554,Ian Wheeler,RB,2,,,,,,,,,,,,,,,,,,,ian wheeler
4694237,Max Hurleman,RB,23,,,,,,,,,,,,,,,,,,,max hurleman
4038815,Rico Dowdle,RB,23,109.13,-0.48,85.85,15.67,,222.831,973.214,5.487,29.218,210.018,1.072,,,,,,,,rico dowdle
4038818,Bryan Edwards,WR,0,,,,,,,,,,,,,,,,,,,bryan edwards
3121398,De'Mornay Pierson-El,WR,0,,,,,,,,,,,,,,,,,,,de mornay pierson el
3121396,Tyler Hoppes,TE,16,,,,,,,,,,,,,,,,,,,tyler hoppes
4612246,Sahmir Hagans,WR,11,,,,,,,,,,,,,,,,,,,sahmir hagans
8416,Alex Smith,QB,28,,,,,,,,,,,,,,,,,,,alex smith
3121413,Johnnie Dixon,WR,0,,,,,,,,,,,,,,,,,,,johnnie dixon
8417,Ronnie Brown,RB,24,,,,,,,,,,,,,,,,,,,ronnie brown
8418,Braylon Edwards,WR,0,,,,,,,,,,,,,,,,,,,braylon edwards
8419,Cedric Benson,RB,0,,,,,,,,,,,,,,,,,,,cedric benson
3121410,Parris Campbell,WR,6,170.01,0.01,0.02,0.01,,,,,,,,,,,,,,,parris campbell
8420,Cadillac Williams,RB,0,,,,,,,,,,,,,,,,,,,cadillac williams
3121409,Noah Brown,WR,0,170.01,0.01,0.03,0.01,,,,,,,,,,,,,,,noah brown
3940587,Jesper Horsted,TE,0,,,,,,,,,,,,,,,,,,,jesper horsted
8425,Mike Williams,WR,0,,,,,,,,,,,,,,,,,,,mike williams
4251826,Tyshaun James,WR,0,,,,,,,,,,,,,,,,,,,tyshaun james
8437,Mark Clayton,WR,0,,,,,,,,,,,,,,,,,,,mark clayton
8439,Aaron Rodgers,QB,23,169.21,0.13,4.49,0.67,,28.123,99.547,0.885,,,,568.434,3767.926,20.054,11.149,,,,aaron rodgers
8440,Jason Campbell,QB,4,,,,,,,,,,,,,,,,,,,jason campbell
8442,Roddy White,WR,1,,,,,,,,,,,,,,,,,,,roddy white
2466005,Bryce Petty,QB,0,,,,,,,,,,,,,,,,,,,bryce petty
8444,Heath Miller,TE,23,,,,,,,,,,,,,,,,,,,heath miller
3121378,Matt Sokol,TE,0,,,,,,,,,,,,,,,,,,,matt sokol
8461,Mike Nugent,K,0,,,,,,,,,,,,,,,,,,,mike nugent
4432208,Caleb Lohner,TE,7,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,caleb lohner
8469,Roscoe Parrish,WR,0,,,,,,,,,,,,,,,,,,,roscoe parrish
4579667,Pat Conroy,TE,0,,,,,,,,,,,,,,,,,,,pat conroy
4432215,Stephen Gosnell,WR,2,,,,,,,,,,,,,,,,,,,stephen gosnell
8475,Vincent Jackson,WR,27,,,,,,,,,,,,,,,,,,,vincent jackson
8479,Frank Gore,RB,0,,,,,,,,,,,,,,,,,,,frank gore
4038966,Jack Sorenson,WR,0,,,,,,,,,,,,,,,,,,,jack sorenson
8482,Courtney Roby,WR,1,,,,,,,,,,,,,,,,,,,courtney roby
4890973,Ashton Jeanty,RB,13,17.64,-0.15,99.58,97.58,278.35119337,281.056,1136.453,7.109,64.95,494.59,2.018,,,,,,,,ashton jeanty
8485,Alex Smith,TE,28,,,,,,,,,,,,,,,,,,,alex smith
2515270,Michael Burton,RB,5,170.0,0.0,0.07,0.02,,4.25,17.647,0.1,4.184,26.457,0.146,,,,,,,,michael burton
4038952,Hunter Kampmoyer,TE,0,,,,,,,,,,,,,,,,,,,hunter kampmoyer
2973973,Montay Crockett,WR,13,,,,,,,,,,,,,,,,,,,montay crockett
3121427,Curtis Samuel,WR,0,170.01,0.01,0.04,0.01,,,,,,,,,,,,,,,curtis samuel
4678010,Kyron Drones,QB,9,,,,,,,,,,,,,,,,,,,kyron drones
