fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm
/nfl/rankings/best-ball-overall.php,best-overall,bo,Xavier Worthy,23019,WR,KC,101.4,9.79,91,116,,xavier-worthy.php,,,77.2,,,,,5.0,5.0,Xavier Worthy,2026-07-31,KCC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jakobi Meyers,18598,WR,JAC,102.4,14.71,80,125,,jakobi-meyers.php,,,83.0,,,,,,7.0,Jakobi Meyers,2026-07-31,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kyle Monangai,27131,RB,CHI,103.4,5.85,96,114,,kyle-monangai.php,,,87.2,,,,,,10.0,Kyle Monangai,2026-07-31,CHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jordan Addison,23107,WR,MIN,103.8,12.06,84,117,,jordan-addison.php,,,84.0,,,,,,6.0,Jordan Addison,2026-07-31,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,J.K. Dobbins,19245,RB,DEN,105.0,22.39,79,146,,jk-dobbins.php,,,87.8,,,,,,10.0,JK Dobbins,2026-07-31,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,KC Concepcion,27331,WR,CLE,105.2,10.94,93,120,,kevin-concepcion.php,,,68.0,,,,,,11.0,KC Concepcion,2026-07-31,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jared Goff,15501,QB,DET,106.6,4.41,100,111,,jared-goff.php,,,77.7,,,,,,6.0,Jared Goff,2026-07-31,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kenny Gainwell,23310,RB,TB,109.0,8.79,97,120,,kenneth-gainwell.php,,,84.7,,,,,,10.0,Kenny Gainwell,2026-07-31,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Blake Corum,23013,RB,LAR,110.6,11.18,95,126,,blake-corum.php,,,84.9,,,,,,11.0,Blake Corum,2026-07-31,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dalton Kincaid,25247,TE,BUF,111.0,12.65,95,127,,dalton-kincaid.php,,,78.2,,,,,,7.0,Dalton Kincaid,2026-07-31,BUF
/nfl/rankings/best-ball-overall.php,best-overall,bo,Matthew Stafford,9451,QB,LAR,112.6,7.06,104,124,,matthew-stafford.php,,,92.5,,,,,,11.0,Matthew Stafford,2026-07-31,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kyler Murray,18600,QB,MIN,113.0,4.05,108,118,,kyler-murray.php,,,73.3,,,,,,6.0,Kyler Murray,2026-07-31,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rachaad White,23891,RB,WAS,113.8,7.68,106,127,,rachaad-white.php,,,80.6,,,,,,7.0,Rachaad White,2026-07-31,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ricky Pearsall,26214,WR,SF,115.0,12.84,101,139,,ricky-pearsall.php,,,83.4,,,,,,8.0,Ricky Pearsall,2026-07-31,SFO
/nfl/rankings/best-ball-overall.php,best-overall,bo,Isaiah Likely,23781,TE,NYG,115.2,19.61,93,148,,isaiah-likely.php,,,86.6,,,,,-3.0,8.0,Isaiah Likely,2026-07-31,NYG
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jayden Reed,23020,WR,GB,115.2,11.84,94,130,,jayden-reed.php,,,78.3,,,,,,11.0,Jayden Reed,2026-07-31,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jayden Higgins,27077,WR,HOU,116.2,9.62,103,125,,jayden-higgins.php,,,50.1,,,,,,8.0,Jayden Higgins,2026-07-31,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Malik Willis,23499,QB,MIA,116.6,10.15,105,133,,malik-willis.php,,,46.6,,,,,,6.0,Malik Willis,2026-07-31,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jordan Love,19246,QB,GB,117.4,5.54,110,127,,jordan-love.php,,,58.4,,,,,,11.0,Jordan Love,2026-07-31,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Aaron Jones Sr.,16673,RB,MIN,118.6,10.84,102,134,,aaron-jones.php,,,85.9,,,,,,6.0,Aaron Jones,2026-07-31,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jordan Mason,22969,RB,MIN,118.6,6.22,113,130,,jordan-mason.php,,,71.9,,,,,,6.0,Jordan Mason,2026-07-31,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Romeo Doubs,23794,WR,NE,119.0,2.76,114,122,,romeo-doubs.php,,,69.0,,,,,,11.0,Romeo Doubs,2026-07-31,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Baker Mayfield,17237,QB,TB,119.2,2.04,116,122,,baker-mayfield.php,,,61.2,,,,,,10.0,Baker Mayfield,2026-07-31,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jake Ferguson,22718,TE,DAL,121.8,8.35,108,132,,jake-ferguson.php,,,89.6,,,,,,14.0,Jake Ferguson,2026-07-31,DAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyler Shough,23096,QB,NO,122.2,11.34,108,137,,tyler-shough.php,,,56.2,,,,,,8.0,Tyler Shough,2026-07-31,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Mark Andrews,17269,TE,BAL,125.0,11.12,105,137,,mark-andrews.php,,,84.3,,,,,,13.0,Mark Andrews,2026-07-31,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dallas Goedert,17270,TE,PHI,126.4,11.11,105,137,,dallas-goedert.php,,,88.7,,,,,2.0,10.0,Dallas Goedert,2026-07-31,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jacory Croskey-Merritt,27316,RB,WAS,127.4,4.92,119,132,,jacory-croskeymerritt.php,,,78.5,,,,,,7.0,Jacory Croskey-Merritt,2026-07-31,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jalen Coker,26403,WR,CAR,129.2,4.92,123,135,,jalen-coker.php,,,49.1,,,,,,5.0,Jalen Coker,2026-07-31,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Matthew Golden,26024,WR,GB,132.4,12.44,114,151,,matthew-golden.php,,,69.4,,,,,,11.0,Matthew Golden,2026-07-31,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Khalil Shakir,23748,WR,BUF,134.2,6.68,124,142,,khalil-shakir.php,,,67.1,,,,,,7.0,Khalil Shakir,2026-07-31,BUF
/nfl/rankings/best-ball-overall.php,best-overall,bo,C.J. Stroud,23071,QB,HOU,137.4,11.13,121,156,,cj-stroud.php,,,40.5,,,,,,8.0,CJ Stroud,2026-07-31,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Omar Cooper Jr.,28127,WR,NYJ,137.8,8.8,129,153,,omar-cooper-jr.php,,,42.1,,,,,,13.0,Omar Cooper,2026-07-31,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Keaton Mitchell,25360,RB,LAC,140.0,10.26,126,152,,keaton-mitchell.php,,,33.4,,,,,6.0,7.0,Keaton Mitchell,2026-07-31,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rashid Shaheed,24687,WR,SEA,141.0,10.49,127,158,,rashid-shaheed.php,,,46.7,,,,,,11.0,Rashid Shaheed,2026-07-31,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Sam Darnold,17236,QB,SEA,141.6,6.71,135,152,,sam-darnold.php,,,43.1,,,,,,11.0,Sam Darnold,2026-07-31,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyrone Tracy Jr.,22980,RB,NYG,142.0,8.56,131,155,,tyrone-tracy-jr.php,,,43.8,,,,,,8.0,Tyrone Tracy,2026-07-31,NYG
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyler Allgeier,24172,RB,ARI,142.4,6.15,135,153,,tyler-allgeier.php,,,47.8,,,,,,14.0,Tyler Allgeier,2026-07-31,ARI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Stefon Diggs,13981,WR,FA,145.4,8.78,138,161,,stefon-diggs.php,,,52.3,,,,,,,Stefon Diggs,2026-07-31,FA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cam Ward,24755,QB,TEN,146.8,5.81,137,155,,cam-ward.php,,,33.0,,,,,,9.0,Cam Ward,2026-07-31,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Juwan Johnson,19562,TE,NO,147.0,16.36,117,160,,juwan-johnson.php,,,47.1,,,,,,8.0,Juwan Johnson,2026-07-31,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Denzel Boston,27339,WR,CLE,147.0,3.52,144,153,,denzel-boston.php,,,36.7,,,,,,11.0,Denzel Boston,2026-07-31,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Daniel Jones,18232,QB,IND,147.2,5.04,141,154,,daniel-jones.php,,,40.7,,,,,,13.0,Daniel Jones,2026-07-31,IND
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brenton Strange,25345,TE,JAC,148.0,14.07,128,172,,brenton-strange.php,,,50.4,,,,,,7.0,Brenton Strange,2026-07-31,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chig Okonkwo,23982,TE,WAS,148.8,17.08,129,180,,chigoziem-okonkwo.php,,,42.9,,,,,,7.0,Chigoziem Okonkwo,2026-07-31,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jonah Coleman,27320,RB,DEN,150.2,8.13,139,161,,jonah-coleman.php,,,35.1,,,,,,10.0,Jonah Coleman,2026-07-31,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Zach Charbonnet,23152,RB,SEA,152.4,9.93,145,172,,zach-charbonnet.php,,,71.1,,,,,,11.0,Zach Charbonnet,2026-07-31,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chris Rodriguez Jr.,22986,RB,JAC,153.2,32.49,124,211,,chris-rodriguez-jr.php,,,45.3,,,,,,7.0,Chris Rodriguez,2026-07-31,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Oronde Gadsden II,25997,TE,LAC,156.0,13.78,130,167,,oronde-gadsden-ii.php,,,53.6,,,,,,7.0,Oronde Gadsden,2026-07-31,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Woody Marks,27520,RB,HOU,157.0,14.93,140,175,,woody-marks.php,,,58.6,,,,,,8.0,Woody Marks,2026-07-31,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dylan Sampson,27102,RB,CLE,159.6,16.98,134,185,,dylan-sampson.php,,,28.3,,,,,,11.0,Dylan Sampson,2026-07-31,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Alvin Kamara,16421,RB,NO,159.6,13.53,143,184,,alvin-kamara.php,,,54.0,,,,,,8.0,Alvin Kamara,2026-07-31,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dalton Schultz,17349,TE,HOU,161.6,8.04,149,171,,dalton-schultz.php,,,32.5,,,,,,8.0,Dalton Schultz,2026-07-31,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kenyon Sadiq,26055,TE,NYJ,161.8,23.63,141,208,,kenyon-sadiq.php,,,64.8,,,,,,13.0,Kenyon Sadiq,2026-07-31,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Antonio Williams,25418,WR,WAS,163.0,12.02,143,178,,antonio-williams-wr.php,,,28.8,,,,,,7.0,Antonio Williams,2026-07-31,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Greg Dulcich,23153,TE,MIA,163.2,19.83,130,186,,greg-dulcich.php,,,20.5,,,,,,6.0,Greg Dulcich,2026-07-31,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Isiah Pacheco,24333,RB,DET,163.2,10.61,152,182,,isiah-pacheco.php,,,54.5,,,,,,6.0,Isiah Pacheco,2026-07-31,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Hunter Henry,15561,TE,NE,163.4,14.68,141,185,,hunter-henry.php,,,64.5,,,,,,11.0,Hunter Henry,2026-07-31,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Geno Smith,11687,QB,NYJ,166.8,9.87,158,185,,geno-smith.php,,,19.5,,,,,,13.0,Geno Smith,2026-07-31,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tre Tucker,25337,WR,LV,169.2,22.98,135,202,,tre-tucker.php,,,25.3,,,,,,13.0,Tre Tucker,2026-07-31,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jalen Nailor,24177,WR,LV,169.4,19.19,154,207,,jalen-nailor.php,,,31.0,,,,,,13.0,Jalen Nailor,2026-07-31,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jauan Jennings,19590,WR,MIN,169.8,14.39,156,197,,jauan-jennings.php,,,36.2,,,,,,6.0,Jauan Jennings,2026-07-31,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jerry Jeudy,19201,WR,CLE,171.4,4.32,165,177,,jerry-jeudy.php,,,34.6,,,,,,11.0,Jerry Jeudy,2026-07-31,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,T.J. Hockenson,18290,TE,MIN,172.0,17.52,148,192,,tj-hockenson.php,,,56.3,,,,,,6.0,TJ Hockenson,2026-07-31,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brian Robinson Jr.,20094,RB,ATL,172.4,12.82,160,196,,brian-robinson-jr.php,,,37.2,,,,,,11.0,Brian Robinson,2026-07-31,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,De'Zhaun Stribling,28138,WR,SF,174.6,26.58,139,217,,dezhaun-stribling.php,,,21.4,,,,,8.0,8.0,DeZhaun Stribling,2026-07-31,SFO
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyjae Spears,25323,RB,TEN,180.4,20.37,159,215,,tyjae-spears.php,,,51.1,,,,,,9.0,Tyjae Spears,2026-07-31,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Houston Texans,8120,DST,HOU,180.6,32.93,150,226,,houston-defense.php,,,95.0,,,,,,8.0,Houston Texans,2026-07-31,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,AJ Barner,26335,TE,SEA,180.8,23.76,154,225,,aj-barner.php,,,30.3,,,,,,11.0,AJ Barner,2026-07-31,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Aaron Rodgers,9001,QB,PIT,182.0,29.54,166,241,,aaron-rodgers.php,,,22.4,,,,,,9.0,Aaron Rodgers,2026-07-31,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tank Bigsby,22908,RB,PHI,182.6,27.85,137,216,,tank-bigsby.php,,,30.6,,,,,,10.0,Tank Bigsby,2026-07-31,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Bryce Young,22900,QB,CAR,183.2,32.54,150,231,,bryce-young.php,,,32.6,,,,,,5.0,Bryce Young,2026-07-31,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jalen McMillan,23179,WR,TB,183.4,25.22,141,209,,jalen-mcmillan.php,,,34.9,,,,,,10.0,Jalen McMillan,2026-07-31,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Adonai Mitchell,24357,WR,NYJ,184.2,17.06,170,217,,adonai-mitchell.php,,,21.1,,,,,,13.0,Adonai Mitchell,2026-07-31,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Travis Hunter,26034,WR,JAC,185.6,33.9,151,243,,travis-hunter.php,,,67.3,,,,,,7.0,Travis Hunter,2026-07-31,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Los Angeles Rams,8280,DST,LAR,187.2,35.59,150,237,,los-angeles-rams-defense.php,,,84.2,,,,,,11.0,Los Angeles Rams,2026-07-31,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Denver Broncos,8090,DST,DEN,188.4,31.36,160,232,,denver-defense.php,,,92.2,,,,,,10.0,Denver Broncos,2026-07-31,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Germie Bernard,26039,WR,PIT,188.4,19.87,168,226,,germie-bernard.php,,,20.1,,,,,-7.0,9.0,Germie Bernard,2026-07-31,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Malik Washington,26314,WR,MIA,191.0,23.55,159,222,,malik-washington.php,,,19.6,,,,,,6.0,Malik Washington,2026-07-31,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Seattle Seahawks,8260,DST,SEA,191.2,30.8,164,235,,seattle-defense.php,,,95.1,,,,,,11.0,Seattle Seahawks,2026-07-31,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Philadelphia Eagles,8230,DST,PHI,193.4,31.42,166,238,,philadelphia-defense.php,,,83.8,,,,,,10.0,Philadelphia Eagles,2026-07-31,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jacoby Brissett,15642,QB,ARI,193.8,47.55,139,275,,jacoby-brissett.php,,,25.9,,,,,,14.0,Jacoby Brissett,2026-07-31,ARI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kaytron Allen,24362,RB,WAS,194.0,31.14,172,254,,kaytron-allen.php,,,21.4,,,,,,7.0,Kaytron Allen,2026-07-31,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cade Otton,23181,TE,TB,194.0,16.53,176,225,,cade-otton.php,,,23.2,,,,,,10.0,Cade Otton,2026-07-31,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Darnell Mooney,19810,WR,NYG,194.4,13.15,170,209,,darnell-mooney.php,,,17.2,,,,,,8.0,Darnell Mooney,2026-07-31,NYG
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tre' Harris,26215,WR,LAC,194.6,24.89,162,233,,tre-harris.php,,,18.9,,,,,,7.0,Tre Harris,2026-07-31,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Calvin Ridley,17258,WR,TEN,194.8,10.57,180,212,,calvin-ridley.php,,,24.2,,,,,,9.0,Calvin Ridley,2026-07-31,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jaylin Noel,27122,WR,HOU,195.0,12.54,173,206,,jaylin-noel.php,,,13.8,,,,,,8.0,Jaylin Noel,2026-07-31,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Braelon Allen,24346,RB,NYJ,195.6,27.35,162,240,,braelon-allen.php,,,25.5,,,,,,13.0,Braelon Allen,2026-07-31,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dontayvion Wicks,24354,WR,PHI,195.6,13.81,179,220,,dontayvion-wicks.php,,,12.2,,,,,,10.0,Dontayvion Wicks,2026-07-31,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Deebo Samuel Sr.,18244,WR,SF,196.4,34.6,156,251,,deebo-samuel.php,,,32.6,,,,,,8.0,Deebo Samuel,2026-07-31,SFO
/nfl/rankings/best-ball-overall.php,best-overall,bo,Isaac TeSlaa,27446,WR,DET,198.6,23.18,182,244,,isaac-teslaa.php,,,22.5,,,,,,6.0,Isaac TeSlaa,2026-07-31,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Emmett Johnson,28107,RB,KC,199.0,43.62,163,281,,emmett-johnson.php,,,27.0,,,,,,5.0,Emmett Johnson,2026-07-31,KCC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Terrance Ferguson,23091,TE,LAR,202.2,7.14,191,212,,terrance-ferguson.php,,,22.1,,,,,,11.0,Terrance Ferguson,2026-07-31,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,MarShawn Lloyd,23118,RB,GB,204.4,41.07,148,276,,marshawn-lloyd.php,,,10.7,,,,,,11.0,MarShawn Lloyd,2026-07-31,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kayshon Boutte,22989,WR,NE,204.8,11.11,189,219,,kayshon-boutte.php,,,21.6,,,,,,11.0,Kayshon Boutte,2026-07-31,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Nicholas Singleton,24343,RB,TEN,205.2,36.92,164,270,,nick-singleton.php,,,25.7,,,,,,9.0,Nicholas Singleton,2026-07-31,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,New England Patriots,8180,DST,NE,207.0,28.67,174,247,,new-england-defense.php,,,79.6,,,,,,11.0,New England Patriots,2026-07-31,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Pat Freiermuth,20163,TE,PIT,207.4,16.08,190,229,,pat-freiermuth.php,,,20.2,,,,,,9.0,Pat Freiermuth,2026-07-31,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ryan Flournoy,26398,WR,DAL,208.0,63.23,161,330,,ryan-flournoy.php,,,17.7,,,,,,14.0,Ryan Flournoy,2026-07-31,DAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jacksonville Jaguars,8140,DST,JAC,208.2,26.84,179,248,,jacksonville-defense.php,,,67.7,,,,,,7.0,Jacksonville Jaguars,2026-07-31,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Mike Gesicki,17272,TE,CIN,208.2,18.27,184,231,,mike-gesicki.php,,,13.4,,,,,,6.0,Mike Gesicki,2026-07-31,CIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Pittsburgh Steelers,8240,DST,PIT,208.6,30.53,179,251,,pittsburgh-defense.php,,,70.5,,,,,,9.0,Pittsburgh Steelers,2026-07-31,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Elijah Sarratt,27463,WR,BAL,210.6,26.58,193,263,,elijah-sarratt.php,,,16.3,,,,,,13.0,Elijah Sarratt,2026-07-31,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Minnesota Vikings,8170,DST,MIN,211.2,30.47,173,245,,minnesota-defense.php,,,62.7,,,,,,6.0,Minnesota Vikings,2026-07-31,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Detroit Lions,8100,DST,DET,211.8,34.0,177,259,,detroit-defense.php,,,50.6,,,,,,6.0,Detroit Lions,2026-07-31,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cooper Kupp,16433,WR,SEA,212.0,9.65,202,226,,cooper-kupp.php,,,16.9,,,,,,11.0,Cooper Kupp,2026-07-31,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Gunnar Helm,27109,TE,TEN,212.2,19.57,181,235,,gunnar-helm.php,,,20.8,,,,,,9.0,Gunnar Helm,2026-07-31,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,James Conner,16447,RB,ARI,212.4,56.55,168,314,,james-conner.php,,,29.4,,,,,,14.0,James Conner,2026-07-31,ARI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Mike Washington Jr.,28108,RB,LV,213.0,18.02,178,230,,mike-washington-jr.php,,,25.7,,,,,,13.0,Mike Washington,2026-07-31,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brandon Aubrey,26068,K,DAL,216.0,44.29,176,283,,brandon-aubrey.php,,,97.4,,,,,,14.0,Brandon Aubrey,2026-07-31,DAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ted Hurst III,28130,WR,TB,216.6,28.43,190,269,,ted-hurst.php,,,17.3,,,,,,10.0,Ted Hurst,2026-07-31,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Zachariah Branch,25419,WR,ATL,217.4,24.18,189,261,,zachariah-branch.php,,,22.7,,,,,,11.0,Zachariah Branch,2026-07-31,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tank Dell,25361,WR,HOU,187.25,6.5,180,197,,nathaniel-dell.php,,,24.0,,,,,17.0,8.0,Tank Dell,2026-07-31,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ray Davis,26191,RB,BUF,218.2,16.63,192,237,,ray-davis.php,,,18.1,,,,,,7.0,Ray Davis,2026-07-31,BUF
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rashod Bateman,19794,WR,BAL,218.6,7.06,205,225,,rashod-bateman.php,,,10.2,,,,,13.0,13.0,Rashod Bateman,2026-07-31,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kansas City Chiefs,8150,DST,KC,220.0,30.13,187,263,,kansas-city-defense.php,,,24.5,,,,,,5.0,Kansas City Chiefs,2026-07-31,KCC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Pat Bryant,27211,WR,DEN,220.2,28.34,197,276,,pat-bryant.php,,,14.4,,,,,,10.0,Pat Bryant,2026-07-31,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ka'imi Fairbairn,15756,K,HOU,220.4,42.32,184,285,,kaimi-fairbairn.php,,,89.9,,,,,,8.0,Kaimi Fairbairn,2026-07-31,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cam Little,26475,K,JAC,220.8,43.67,181,287,,cam-little.php,,,86.0,,,,,,7.0,Cam Little,2026-07-31,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Emanuel Wilson,25885,RB,SEA,221.4,46.56,169,277,,emanuel-wilson.php,,,17.2,,,,,,11.0,Emanuel Wilson,2026-07-31,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ja'Kobi Lane,27337,WR,BAL,221.4,22.46,201,264,,jakobi-lane.php,,,19.6,,,,,,13.0,JaKobi Lane,2026-07-31,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chris Bell,26038,WR,MIA,221.4,23.57,205,268,,chris-bell.php,,,19.8,,,,,,6.0,Chris Bell,2026-07-31,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Michael Penix Jr.,22973,QB,ATL,221.6,28.09,178,261,,michael-penix-jr.php,,,16.1,,,,,4.0,11.0,Michael Penix,2026-07-31,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chris Brazzell II,28047,WR,CAR,192.0,10.12,175,201,,chris-brazzell-ii.php,,,14.4,,,,,,5.0,Chris Brazzell,2026-07-31,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kaelon Black,28401,RB,SF,221.8,38.49,155,271,,kaelon-black.php,,,13.2,,,,,,8.0,Kaelon Black,2026-07-31,SFO
/nfl/rankings/best-ball-overall.php,best-overall,bo,Troy Franklin,23092,WR,DEN,222.0,17.66,193,247,,troy-franklin.php,,,16.6,,,,,,10.0,Troy Franklin,2026-07-31,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Los Angeles Chargers,8250,DST,LAC,224.2,38.49,180,278,,los-angeles-chargers-defense.php,,,50.0,,,,,,7.0,Los Angeles Chargers,2026-07-31,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tua Tagovailoa,19198,QB,ATL,224.2,31.94,192,284,,tua-tagovailoa.php,,,22.4,,,,,,11.0,Tua Tagovailoa,2026-07-31,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cameron Dicker,23901,K,LAC,224.4,43.53,182,289,,cameron-dicker.php,,,95.2,,,,,,7.0,Cameron Dicker,2026-07-31,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Baltimore Ravens,8020,DST,BAL,226.0,38.87,175,278,,baltimore-defense.php,,,47.8,,,,,,13.0,Baltimore Ravens,2026-07-31,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Fernando Mendoza,28013,QB,LV,226.0,58.2,179,335,,fernando-mendoza.php,,,34.3,,,,,,13.0,Fernando Mendoza,2026-07-31,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Evan McPherson,23297,K,CIN,228.0,42.5,186,291,,evan-mcpherson.php,,,40.6,,,,,,6.0,Evan McPherson,2026-07-31,CIN
